snapshot_id,factory_id,snapshot_at,work_date,line_id,order_id,style_id,day_in_order,complexity_band,sam_minutes,planned_workers,present_workers,attendance_rate,target_to_snapshot,output_to_snapshot,progress_ratio,downtime_to_snapshot,inspected_to_snapshot,defects_to_snapshot,defect_rate_to_snapshot,material_status,changeover_minutes,root_cause_signal,rolling_3d_efficiency,rolling_3d_downtime,previous_day_miss,daily_target,daily_actual_output,label_daily_target_missed,label_high_defect,data_split,dataset_provenance
SNAP-000936,FAC-001,2025-01-23T13:00:00+00:00,2025-01-23,LINE-07,ORD-07-002,STY-032,7,medium,18.7,54,51,0.9444,580,588,1.0138,0,282,11,0.039,available,0,none,0.9638,31.67,1,1160,1172,0,0,train,synthetic
SNAP-000937,FAC-001,2025-01-25T13:00:00+00:00,2025-01-25,LINE-07,ORD-07-002,STY-032,8,medium,18.7,56,54,0.9643,580,616,1.0621,0,281,8,0.0285,available,0,none,0.9925,13.33,0,1160,1206,0,0,train,synthetic
SNAP-000938,FAC-001,2025-01-26T13:00:00+00:00,2025-01-26,LINE-07,ORD-07-002,STY-032,9,medium,18.7,57,52,0.9123,580,460,0.7931,47,232,6,0.0259,available,0,machine,1.0043,13.33,0,1160,1016,1,0,train,synthetic
SNAP-000939,FAC-001,2025-01-27T13:00:00+00:00,2025-01-27,LINE-07,ORD-07-002,STY-032,10,medium,18.7,56,46,0.8214,345,293,0.8493,0,151,5,0.0331,available,0,manpower,0.9753,15.67,1,687,590,1,0,train,synthetic
SNAP-000940,FAC-001,2025-01-28T13:00:00+00:00,2025-01-28,LINE-07,ORD-07-002,STY-032,11,medium,18.7,54,51,0.9444,50,51,1.02,0,24,2,0.0833,available,0,quality,0.9248,15.67,1,97,96,1,0,train,synthetic
SNAP-000941,FAC-001,2025-01-29T13:00:00+00:00,2025-01-29,LINE-07,ORD-07-002,STY-032,12,medium,18.7,56,52,0.9286,1,1,1.0,0,1,0,0.0,available,0,none,0.9081,21.67,1,1,1,0,0,train,synthetic
SNAP-000942,FAC-001,2025-01-30T13:00:00+00:00,2025-01-30,LINE-07,ORD-07-003,STY-012,1,high,31.0,57,55,0.9649,350,184,0.5257,0,82,2,0.0244,available,143,method,0.9495,6.0,0,700,441,1,0,train,synthetic
SNAP-000943,FAC-001,2025-02-01T13:00:00+00:00,2025-02-01,LINE-07,ORD-07-003,STY-012,2,high,31.0,56,54,0.9643,350,313,0.8943,0,124,4,0.0323,available,0,none,0.8732,12.67,1,700,585,1,0,train,synthetic
SNAP-000944,FAC-001,2025-02-02T13:00:00+00:00,2025-02-02,LINE-07,ORD-07-003,STY-012,3,high,31.0,58,57,0.9828,350,342,0.9771,0,139,5,0.036,available,0,none,0.8219,22.67,1,700,695,1,0,train,synthetic
SNAP-000945,FAC-001,2025-02-03T13:00:00+00:00,2025-02-03,LINE-07,ORD-07-003,STY-012,4,high,31.0,57,55,0.9649,350,357,1.02,0,176,3,0.017,available,0,none,0.8195,25.33,1,700,717,0,0,train,synthetic
SNAP-000946,FAC-001,2025-02-04T13:00:00+00:00,2025-02-04,LINE-07,ORD-07-003,STY-012,5,high,31.0,56,55,0.9821,350,301,0.86,55,143,6,0.042,available,0,machine,0.951,18.67,0,700,621,1,0,train,synthetic
SNAP-000947,FAC-001,2025-02-05T13:00:00+00:00,2025-02-05,LINE-07,ORD-07-003,STY-012,6,high,31.0,57,54,0.9474,350,358,1.0229,0,162,6,0.037,available,0,none,0.9681,34.67,1,700,693,1,0,train,synthetic
SNAP-000948,FAC-001,2025-02-06T13:00:00+00:00,2025-02-06,LINE-07,ORD-07-003,STY-012,7,high,31.0,58,54,0.931,350,315,0.9,25,124,3,0.0242,available,0,none,0.9671,38.33,1,700,659,1,0,train,synthetic
SNAP-000949,FAC-001,2025-02-08T13:00:00+00:00,2025-02-08,LINE-07,ORD-07-003,STY-012,8,high,31.0,58,56,0.9655,350,313,0.8943,0,154,9,0.0584,minor,0,quality,0.9395,49.33,1,700,629,1,0,train,synthetic
SNAP-000950,FAC-001,2025-02-09T13:00:00+00:00,2025-02-09,LINE-07,ORD-07-003,STY-012,9,high,31.0,54,53,0.9815,55,53,0.9636,0,24,4,0.1667,available,0,quality,0.9433,17.33,1,110,92,1,1,train,synthetic
SNAP-000951,FAC-001,2025-02-10T13:00:00+00:00,2025-02-10,LINE-07,ORD-07-003,STY-012,10,high,31.0,58,56,0.9655,10,8,0.8,55,4,0,0.0,available,0,machine,0.8921,29.0,1,18,16,1,1,train,synthetic
SNAP-000952,FAC-001,2025-02-11T13:00:00+00:00,2025-02-11,LINE-07,ORD-07-003,STY-012,11,high,31.0,56,54,0.9643,2,2,1.0,0,2,0,0.0,available,0,none,0.8746,36.33,1,2,2,0,0,train,synthetic
SNAP-000953,FAC-001,2025-02-12T13:00:00+00:00,2025-02-12,LINE-07,ORD-07-004,STY-026,1,medium,22.1,56,55,0.9821,490,332,0.6776,0,132,4,0.0303,available,57,planning,0.9084,54.67,0,980,739,1,0,train,synthetic
SNAP-000954,FAC-001,2025-02-13T13:00:00+00:00,2025-02-13,LINE-07,ORD-07-004,STY-026,2,medium,22.1,57,53,0.9298,490,421,0.8592,0,195,6,0.0308,available,0,none,0.881,36.67,1,980,835,1,0,train,synthetic
SNAP-000955,FAC-001,2025-02-15T13:00:00+00:00,2025-02-15,LINE-07,ORD-07-004,STY-026,3,medium,22.1,58,55,0.9483,490,490,1.0,0,248,6,0.0242,available,0,none,0.8687,18.33,1,980,951,1,0,train,synthetic
SNAP-000956,FAC-001,2025-02-16T13:00:00+00:00,2025-02-16,LINE-07,ORD-07-004,STY-026,4,medium,22.1,54,52,0.963,490,418,0.8531,0,204,9,0.0441,minor,0,none,0.8588,0.0,1,980,831,1,0,train,synthetic
SNAP-000957,FAC-001,2025-02-17T13:00:00+00:00,2025-02-17,LINE-07,ORD-07-004,STY-026,5,medium,22.1,54,51,0.9444,490,354,0.7224,55,151,4,0.0265,minor,0,machine,0.8901,0.0,1,980,780,1,0,train,synthetic
SNAP-000958,FAC-001,2025-02-18T13:00:00+00:00,2025-02-18,LINE-07,ORD-07-004,STY-026,6,medium,22.1,57,56,0.9825,490,521,1.0633,0,261,12,0.046,available,0,none,0.8714,18.33,1,980,1013,0,0,train,synthetic
SNAP-000959,FAC-001,2025-02-19T13:00:00+00:00,2025-02-19,LINE-07,ORD-07-004,STY-026,7,medium,22.1,57,54,0.9474,490,429,0.8755,0,177,10,0.0565,available,0,quality,0.8925,18.33,0,980,840,1,1,train,synthetic
SNAP-000960,FAC-001,2025-02-20T13:00:00+00:00,2025-02-20,LINE-07,ORD-07-004,STY-026,8,medium,22.1,55,51,0.9273,490,462,0.9429,0,247,6,0.0243,available,0,none,0.8956,18.33,1,980,938,1,0,train,synthetic
SNAP-000961,FAC-001,2025-02-22T13:00:00+00:00,2025-02-22,LINE-07,ORD-07-004,STY-026,9,medium,22.1,56,52,0.9286,490,464,0.9469,0,234,7,0.0299,available,0,none,0.9493,0.0,1,980,946,1,0,train,synthetic
SNAP-000962,FAC-001,2025-02-23T13:00:00+00:00,2025-02-23,LINE-07,ORD-07-004,STY-026,10,medium,22.1,56,48,0.8571,465,431,0.9269,0,249,5,0.0201,available,0,manpower,0.9265,0.0,1,927,852,1,0,train,synthetic
SNAP-000963,FAC-001,2025-02-24T13:00:00+00:00,2025-02-24,LINE-07,ORD-07-004,STY-026,11,medium,22.1,55,53,0.9636,40,40,1.0,0,22,1,0.0455,available,0,none,0.9472,0.0,1,75,75,0,0,train,synthetic
SNAP-000964,FAC-001,2025-02-25T13:00:00+00:00,2025-02-25,LINE-07,ORD-07-005,STY-032,1,medium,18.7,57,54,0.9474,580,186,0.3207,0,87,1,0.0115,critical,91,material,0.9615,0.0,0,1160,444,1,0,train,synthetic
SNAP-000965,FAC-001,2025-02-26T13:00:00+00:00,2025-02-26,LINE-07,ORD-07-005,STY-032,2,medium,18.7,55,53,0.9636,580,478,0.8241,0,222,14,0.0631,available,0,quality,0.7673,0.0,1,1160,948,1,1,train,synthetic
SNAP-000966,FAC-001,2025-02-27T13:00:00+00:00,2025-02-27,LINE-07,ORD-07-005,STY-032,3,medium,18.7,56,53,0.9464,580,547,0.9431,0,235,3,0.0128,available,0,none,0.7333,0.0,1,1160,1083,1,0,train,synthetic
SNAP-000967,FAC-001,2025-03-01T13:00:00+00:00,2025-03-01,LINE-07,ORD-07-005,STY-032,4,medium,18.7,57,54,0.9474,580,572,0.9862,19,263,4,0.0152,available,0,none,0.7112,2.67,1,1160,1070,1,0,train,synthetic
SNAP-000968,FAC-001,2025-03-02T13:00:00+00:00,2025-03-02,LINE-07,ORD-07-005,STY-032,5,medium,18.7,58,56,0.9655,580,506,0.8724,18,234,11,0.047,available,0,none,0.8911,27.33,1,1160,1024,1,0,train,synthetic
SNAP-000969,FAC-001,2025-03-03T13:00:00+00:00,2025-03-03,LINE-07,ORD-07-005,STY-032,6,medium,18.7,56,52,0.9286,580,545,0.9397,27,251,4,0.0159,available,0,none,0.9129,33.33,1,1160,1108,1,0,train,synthetic
SNAP-000970,FAC-001,2025-03-04T13:00:00+00:00,2025-03-04,LINE-07,ORD-07-005,STY-032,7,medium,18.7,56,54,0.9643,580,626,1.0793,0,328,10,0.0305,available,0,none,0.9201,39.67,1,1160,1225,0,0,train,synthetic
SNAP-000971,FAC-001,2025-03-05T13:00:00+00:00,2025-03-05,LINE-07,ORD-07-005,STY-032,8,medium,18.7,56,55,0.9821,580,549,0.9466,0,286,19,0.0664,available,0,quality,0.9647,15.0,0,1160,1078,1,0,train,synthetic
SNAP-000972,FAC-001,2025-03-06T13:00:00+00:00,2025-03-06,LINE-07,ORD-07-005,STY-032,9,medium,18.7,55,54,0.9818,410,427,1.0415,0,220,8,0.0364,available,0,none,0.9802,9.0,1,820,820,0,0,train,synthetic
SNAP-000973,FAC-001,2025-03-08T13:00:00+00:00,2025-03-08,LINE-07,ORD-07-006,STY-015,1,medium,18.7,58,56,0.9655,580,236,0.4069,46,106,1,0.0094,available,115,machine,0.9951,8.0,0,1160,715,1,0,train,synthetic
SNAP-000974,FAC-001,2025-03-09T13:00:00+00:00,2025-03-09,LINE-07,ORD-07-006,STY-015,2,medium,18.7,57,55,0.9649,580,513,0.8845,0,283,11,0.0389,available,0,none,0.8486,23.33,1,1160,1023,1,0,train,synthetic
SNAP-000975,FAC-001,2025-03-10T13:00:00+00:00,2025-03-10,LINE-07,ORD-07-006,STY-015,3,medium,18.7,56,47,0.8393,580,406,0.7,0,208,8,0.0385,minor,0,manpower,0.8328,23.33,1,1160,810,1,0,train,synthetic
SNAP-000976,FAC-001,2025-03-11T13:00:00+00:00,2025-03-11,LINE-07,ORD-07-006,STY-015,4,medium,18.7,58,56,0.9655,580,629,1.0845,0,319,11,0.0345,available,0,none,0.7322,15.33,1,1160,1190,0,0,train,synthetic
SNAP-000977,FAC-001,2025-03-12T13:00:00+00:00,2025-03-12,LINE-07,ORD-07-006,STY-015,5,medium,18.7,54,52,0.963,580,511,0.881,0,236,8,0.0339,minor,0,none,0.8687,0.0,0,1160,1005,1,0,train,synthetic
SNAP-000978,FAC-001,2025-03-13T13:00:00+00:00,2025-03-13,LINE-07,ORD-07-006,STY-015,6,medium,18.7,58,54,0.931,580,491,0.8466,0,210,10,0.0476,available,0,none,0.8635,0.0,1,1160,959,1,1,train,synthetic
SNAP-000979,FAC-001,2025-03-15T13:00:00+00:00,2025-03-15,LINE-07,ORD-07-006,STY-015,7,medium,18.7,58,56,0.9655,580,573,0.9879,0,232,11,0.0474,available,0,none,0.9063,5.33,1,1160,1191,0,0,train,synthetic
SNAP-000980,FAC-001,2025-03-16T13:00:00+00:00,2025-03-16,LINE-07,ORD-07-006,STY-015,8,medium,18.7,58,54,0.931,580,583,1.0052,0,299,18,0.0602,available,0,quality,0.9066,5.33,0,1160,1147,1,1,train,synthetic
SNAP-000981,FAC-001,2025-03-17T13:00:00+00:00,2025-03-17,LINE-07,ORD-07-006,STY-015,9,medium,18.7,54,53,0.9815,105,113,1.0762,0,50,4,0.08,available,0,quality,0.9474,5.33,1,210,210,0,0,train,synthetic
SNAP-000982,FAC-001,2025-03-18T13:00:00+00:00,2025-03-18,LINE-07,ORD-07-007,STY-011,1,high,26.3,57,55,0.9649,415,238,0.5735,0,103,5,0.0485,available,139,method,1.0052,0.0,0,830,571,1,0,train,synthetic
SNAP-000983,FAC-001,2025-03-19T13:00:00+00:00,2025-03-19,LINE-07,ORD-07-007,STY-011,2,high,26.3,56,55,0.9821,415,337,0.812,0,156,14,0.0897,available,0,quality,0.8922,0.0,1,830,678,1,1,train,synthetic
SNAP-000984,FAC-001,2025-03-20T13:00:00+00:00,2025-03-20,LINE-07,ORD-07-007,STY-011,3,high,26.3,54,53,0.9815,415,401,0.9663,0,192,1,0.0052,available,0,none,0.8349,0.0,1,830,811,1,0,train,synthetic
SNAP-000985,FAC-001,2025-03-22T13:00:00+00:00,2025-03-22,LINE-07,ORD-07-007,STY-011,4,high,26.3,55,54,0.9818,415,427,1.0289,0,212,9,0.0425,available,0,none,0.8273,0.0,1,830,842,0,0,train,synthetic
SNAP-000986,FAC-001,2025-03-23T13:00:00+00:00,2025-03-23,LINE-07,ORD-07-007,STY-011,5,high,26.3,54,51,0.9444,415,407,0.9807,0,189,9,0.0476,available,0,none,0.9361,0.0,0,830,820,1,0,train,synthetic
SNAP-000987,FAC-001,2025-03-24T13:00:00+00:00,2025-03-24,LINE-07,ORD-07-007,STY-011,6,high,26.3,58,54,0.931,415,417,1.0048,0,232,4,0.0172,available,0,none,0.9932,0.0,1,830,821,1,0,train,synthetic
SNAP-000988,FAC-001,2025-03-25T13:00:00+00:00,2025-03-25,LINE-07,ORD-07-007,STY-011,7,high,26.3,55,54,0.9818,205,212,1.0341,0,106,6,0.0566,available,0,quality,0.9972,0.0,1,407,407,0,1,train,synthetic
SNAP-000989,FAC-001,2025-03-26T13:00:00+00:00,2025-03-26,LINE-07,ORD-07-008,STY-029,1,high,27.5,56,54,0.9643,395,152,0.3848,24,62,3,0.0484,minor,106,method,0.9924,3.33,0,790,400,1,0,train,synthetic
SNAP-000990,FAC-001,2025-03-27T13:00:00+00:00,2025-03-27,LINE-07,ORD-07-008,STY-029,2,high,27.5,56,55,0.9821,395,329,0.8329,0,161,16,0.0994,available,0,quality,0.8318,11.33,1,790,637,1,1,train,synthetic
SNAP-000991,FAC-001,2025-03-29T13:00:00+00:00,2025-03-29,LINE-07,ORD-07-008,STY-029,3,high,27.5,56,53,0.9464,395,330,0.8354,8,166,17,0.1024,available,0,quality,0.7709,11.33,1,790,642,1,1,train,synthetic
SNAP-000992,FAC-001,2025-03-30T13:00:00+00:00,2025-03-30,LINE-07,ORD-07-008,STY-029,4,high,27.5,58,55,0.9483,395,349,0.8835,0,172,13,0.0756,available,0,quality,0.7084,16.33,1,790,702,1,1,train,synthetic
SNAP-000993,FAC-001,2025-03-31T13:00:00+00:00,2025-03-31,LINE-07,ORD-07-008,STY-029,5,high,27.5,54,52,0.963,395,414,1.0481,0,208,9,0.0433,available,0,none,0.8359,8.33,1,790,802,0,0,train,synthetic
SNAP-000994,FAC-001,2025-04-01T13:00:00+00:00,2025-04-01,LINE-07,ORD-07-008,STY-029,6,high,27.5,57,55,0.9649,395,376,0.9519,0,187,16,0.0856,available,0,quality,0.9055,8.33,0,790,740,1,1,train,synthetic
SNAP-000995,FAC-001,2025-04-02T13:00:00+00:00,2025-04-02,LINE-07,ORD-07-008,STY-029,7,high,27.5,58,54,0.931,395,380,0.962,8,185,14,0.0757,available,0,quality,0.9468,0.0,1,790,766,1,0,train,synthetic
SNAP-000996,FAC-001,2025-04-03T13:00:00+00:00,2025-04-03,LINE-07,ORD-07-008,STY-029,8,high,27.5,56,46,0.8214,206,149,0.7233,0,80,3,0.0375,minor,0,manpower,0.9738,2.67,1,411,296,1,0,train,synthetic
SNAP-000997,FAC-001,2025-04-05T13:00:00+00:00,2025-04-05,LINE-07,ORD-07-008,STY-029,9,high,27.5,57,53,0.9298,60,52,0.8667,24,27,3,0.1111,available,0,quality,0.8755,2.67,1,115,100,1,1,train,synthetic
SNAP-000998,FAC-001,2025-04-06T13:00:00+00:00,2025-04-06,LINE-07,ORD-07-008,STY-029,10,high,27.5,55,54,0.9818,10,10,1.0,14,5,0,0.0,available,0,none,0.8531,10.67,1,15,15,0,0,train,synthetic
SNAP-000999,FAC-001,2025-04-07T13:00:00+00:00,2025-04-07,LINE-07,ORD-07-009,STY-011,1,high,26.3,56,53,0.9464,415,226,0.5446,0,107,0,0.0,available,140,method,0.8633,12.67,0,830,556,1,0,train,synthetic
SNAP-001000,FAC-001,2025-04-08T13:00:00+00:00,2025-04-08,LINE-07,ORD-07-009,STY-011,2,high,26.3,55,53,0.9636,415,189,0.4554,0,81,6,0.0741,critical,0,material,0.8465,12.67,1,830,376,1,1,train,synthetic
SNAP-001001,FAC-001,2025-04-09T13:00:00+00:00,2025-04-09,LINE-07,ORD-07-009,STY-011,3,high,26.3,57,54,0.9474,415,392,0.9446,0,192,10,0.0521,available,0,none,0.7076,4.67,1,830,740,1,0,train,synthetic
SNAP-001002,FAC-001,2025-04-10T13:00:00+00:00,2025-04-10,LINE-07,ORD-07-009,STY-011,4,high,26.3,55,51,0.9273,415,425,1.0241,0,226,8,0.0354,available,0,none,0.6715,9.67,1,830,835,0,0,train,synthetic
SNAP-001003,FAC-001,2025-04-12T13:00:00+00:00,2025-04-12,LINE-07,ORD-07-009,STY-011,5,high,26.3,55,53,0.9636,415,434,1.0458,0,188,9,0.0479,available,0,none,0.7835,9.67,0,830,849,0,0,train,synthetic
SNAP-001004,FAC-001,2025-04-13T13:00:00+00:00,2025-04-13,LINE-07,ORD-07-009,STY-011,6,high,26.3,56,55,0.9821,415,431,1.0386,0,211,8,0.0379,available,0,none,0.9735,9.67,0,830,861,0,0,train,synthetic
SNAP-001005,FAC-001,2025-04-14T13:00:00+00:00,2025-04-14,LINE-07,ORD-07-009,STY-011,7,high,26.3,55,53,0.9636,415,431,1.0386,0,208,9,0.0433,available,0,none,1.0221,0.0,0,830,792,1,0,train,synthetic
SNAP-001006,FAC-001,2025-04-15T13:00:00+00:00,2025-04-15,LINE-07,ORD-07-009,STY-011,8,high,26.3,58,50,0.8621,415,391,0.9422,0,164,4,0.0244,available,0,manpower,1.0048,14.33,1,830,779,1,0,train,synthetic
SNAP-001007,FAC-001,2025-04-16T13:00:00+00:00,2025-04-16,LINE-07,ORD-07-009,STY-011,9,high,26.3,58,56,0.9655,415,406,0.9783,19,193,8,0.0415,available,0,none,0.9767,14.33,1,830,827,1,0,train,synthetic
SNAP-001008,FAC-001,2025-04-17T13:00:00+00:00,2025-04-17,LINE-07,ORD-07-009,STY-011,10,high,26.3,58,54,0.931,45,44,0.9778,0,21,3,0.1429,available,0,quality,0.9631,20.67,1,85,83,1,1,train,synthetic
SNAP-001009,FAC-001,2025-04-19T13:00:00+00:00,2025-04-19,LINE-07,ORD-07-009,STY-011,11,high,26.3,57,53,0.9298,2,2,1.0,0,0,0,0.0,available,0,none,0.9705,6.33,1,2,2,0,0,train,synthetic
SNAP-001010,FAC-001,2025-04-20T13:00:00+00:00,2025-04-20,LINE-07,ORD-07-010,STY-016,1,medium,17.7,58,54,0.931,615,341,0.5545,0,159,11,0.0692,available,113,quality,0.991,6.33,0,1230,805,1,0,train,synthetic
SNAP-001011,FAC-001,2025-04-21T13:00:00+00:00,2025-04-21,LINE-07,ORD-07-010,STY-016,2,medium,17.7,56,52,0.9286,615,548,0.8911,0,252,15,0.0595,available,0,quality,0.877,0.0,1,1230,1098,1,0,train,synthetic
SNAP-001012,FAC-001,2025-04-22T13:00:00+00:00,2025-04-22,LINE-07,ORD-07-010,STY-016,3,medium,17.7,54,51,0.9444,615,582,0.9463,0,328,13,0.0396,available,0,none,0.8491,0.0,1,1230,1156,1,0,train,synthetic
SNAP-001013,FAC-001,2025-04-23T13:00:00+00:00,2025-04-23,LINE-07,ORD-07-010,STY-016,4,medium,17.7,55,53,0.9636,615,635,1.0325,0,315,11,0.0349,available,0,none,0.829,0.0,1,1230,1271,0,0,train,synthetic
SNAP-001014,FAC-001,2025-04-24T13:00:00+00:00,2025-04-24,LINE-07,ORD-07-010,STY-016,5,medium,17.7,55,53,0.9636,615,636,1.0341,0,310,12,0.0387,available,0,none,0.9553,0.0,0,1230,1236,0,0,train,synthetic
SNAP-001015,FAC-001,2025-04-26T13:00:00+00:00,2025-04-26,LINE-07,ORD-07-010,STY-016,6,medium,17.7,57,56,0.9825,469,457,0.9744,15,226,7,0.031,available,0,none,0.9927,4.0,0,934,933,1,0,train,synthetic
SNAP-001016,FAC-001,2025-04-27T13:00:00+00:00,2025-04-27,LINE-07,ORD-07-010,STY-016,7,medium,17.7,58,54,0.931,1,1,1.0,0,1,0,0.0,available,0,none,1.0124,9.0,1,1,1,0,0,train,synthetic
SNAP-001017,FAC-001,2025-04-28T13:00:00+00:00,2025-04-28,LINE-07,ORD-07-011,STY-032,1,medium,18.7,54,52,0.963,580,311,0.5362,0,156,6,0.0385,available,124,method,1.0013,9.0,0,1160,752,1,0,train,synthetic
SNAP-001018,FAC-001,2025-04-29T13:00:00+00:00,2025-04-29,LINE-07,ORD-07-011,STY-032,2,medium,18.7,54,50,0.9259,580,502,0.8655,0,242,3,0.0124,available,0,none,0.8824,10.0,1,1160,978,1,0,train,synthetic
SNAP-001019,FAC-001,2025-04-30T13:00:00+00:00,2025-04-30,LINE-07,ORD-07-011,STY-032,3,medium,18.7,57,53,0.9298,580,546,0.9414,0,226,4,0.0177,available,0,none,0.8305,5.0,1,1160,1078,1,0,train,synthetic
SNAP-001020,FAC-001,2025-05-01T13:00:00+00:00,2025-05-01,LINE-07,ORD-07-011,STY-032,4,medium,18.7,54,45,0.8333,580,528,0.9103,0,266,4,0.015,available,0,manpower,0.8069,5.0,1,1160,1040,1,0,validation,synthetic
SNAP-001021,FAC-001,2025-05-03T13:00:00+00:00,2025-05-03,LINE-07,ORD-07-011,STY-032,5,medium,18.7,58,56,0.9655,580,604,1.0414,0,293,6,0.0205,available,0,none,0.8897,0.0,1,1160,1188,0,0,validation,synthetic
SNAP-001022,FAC-001,2025-05-04T13:00:00+00:00,2025-05-04,LINE-07,ORD-07-011,STY-032,6,medium,18.7,57,53,0.9298,580,580,1.0,0,271,5,0.0185,available,0,none,0.95,0.0,0,1160,1131,1,0,validation,synthetic
SNAP-001023,FAC-001,2025-05-05T13:00:00+00:00,2025-05-05,LINE-07,ORD-07-011,STY-032,7,medium,18.7,54,52,0.963,143,148,1.035,0,69,3,0.0435,available,0,none,0.9652,0.0,1,283,281,1,0,validation,synthetic
SNAP-001024,FAC-001,2025-05-06T13:00:00+00:00,2025-05-06,LINE-07,ORD-07-011,STY-032,8,medium,18.7,58,57,0.9828,2,2,1.0,0,1,0,0.0,available,0,none,0.9974,0.0,1,2,2,0,0,validation,synthetic
SNAP-001025,FAC-001,2025-05-07T13:00:00+00:00,2025-05-07,LINE-07,ORD-07-012,STY-014,1,high,41.6,58,54,0.931,260,163,0.6269,0,83,2,0.0241,available,71,planning,0.9893,0.0,0,520,365,1,0,validation,synthetic
SNAP-001026,FAC-001,2025-05-08T13:00:00+00:00,2025-05-08,LINE-07,ORD-07-012,STY-014,2,high,41.6,58,50,0.8621,260,214,0.8231,0,82,5,0.061,available,0,manpower,0.8983,0.0,1,520,418,1,0,validation,synthetic
SNAP-001027,FAC-001,2025-05-10T13:00:00+00:00,2025-05-10,LINE-07,ORD-07-012,STY-014,3,high,41.6,58,56,0.9655,260,251,0.9654,0,117,5,0.0427,available,0,none,0.8353,0.0,1,520,500,1,1,validation,synthetic
SNAP-001028,FAC-001,2025-05-11T13:00:00+00:00,2025-05-11,LINE-07,ORD-07-012,STY-014,4,high,41.6,56,52,0.9286,260,200,0.7692,55,92,2,0.0217,available,0,machine,0.8224,0.0,1,520,449,1,0,validation,synthetic
SNAP-001029,FAC-001,2025-05-12T13:00:00+00:00,2025-05-12,LINE-07,ORD-07-012,STY-014,5,high,41.6,57,55,0.9649,260,244,0.9385,0,119,12,0.1008,available,0,quality,0.8763,18.33,1,520,473,1,1,validation,synthetic
SNAP-001030,FAC-001,2025-05-13T13:00:00+00:00,2025-05-13,LINE-07,ORD-07-012,STY-014,6,high,41.6,57,54,0.9474,260,269,1.0346,0,123,3,0.0244,available,0,none,0.9115,18.33,1,520,529,0,0,validation,synthetic
SNAP-001031,FAC-001,2025-05-14T13:00:00+00:00,2025-05-14,LINE-07,ORD-07-012,STY-014,7,high,41.6,56,53,0.9464,260,263,1.0115,13,131,7,0.0534,available,0,none,0.9301,18.33,0,520,500,1,1,validation,synthetic
SNAP-001032,FAC-001,2025-05-15T13:00:00+00:00,2025-05-15,LINE-07,ORD-07-012,STY-014,8,high,41.6,58,56,0.9655,260,233,0.8962,50,119,8,0.0672,available,0,machine,0.9628,12.0,1,520,496,1,1,validation,synthetic
SNAP-001033,FAC-001,2025-05-17T13:00:00+00:00,2025-05-17,LINE-07,ORD-07-012,STY-014,9,high,41.6,58,57,0.9828,210,201,0.9571,0,94,5,0.0532,available,0,none,0.9776,28.67,1,420,394,1,1,validation,synthetic
SNAP-001034,FAC-001,2025-05-18T13:00:00+00:00,2025-05-18,LINE-07,ORD-07-012,STY-014,10,high,41.6,54,52,0.963,15,15,1.0,0,6,0,0.0,available,0,none,0.9512,28.67,1,26,26,0,0,validation,synthetic
SNAP-001035,FAC-001,2025-05-19T13:00:00+00:00,2025-05-19,LINE-07,ORD-07-013,STY-016,1,medium,17.7,54,51,0.9444,615,292,0.4748,0,141,4,0.0284,minor,93,planning,0.964,16.67,0,1230,641,1,0,validation,synthetic
SNAP-001036,FAC-001,2025-05-20T13:00:00+00:00,2025-05-20,LINE-07,ORD-07-013,STY-016,2,medium,17.7,57,55,0.9649,615,544,0.8846,0,241,9,0.0373,available,0,none,0.8197,12.0,1,1230,1108,1,0,validation,synthetic
SNAP-001037,FAC-001,2025-05-21T13:00:00+00:00,2025-05-21,LINE-07,ORD-07-013,STY-016,3,medium,17.7,56,52,0.9286,615,589,0.9577,0,261,13,0.0498,available,0,none,0.8073,12.0,1,1230,1167,1,0,validation,synthetic
SNAP-001038,FAC-001,2025-05-22T13:00:00+00:00,2025-05-22,LINE-07,ORD-07-013,STY-016,4,medium,17.7,56,53,0.9464,615,615,1.0,0,301,11,0.0365,available,0,none,0.7902,12.0,1,1230,1231,0,0,validation,synthetic
SNAP-001039,FAC-001,2025-05-24T13:00:00+00:00,2025-05-24,LINE-07,ORD-07-013,STY-016,5,medium,17.7,54,51,0.9444,615,627,1.0195,0,293,11,0.0375,available,0,none,0.9501,0.0,0,1230,1208,1,0,validation,synthetic
SNAP-001040,FAC-001,2025-05-25T13:00:00+00:00,2025-05-25,LINE-07,ORD-07-013,STY-016,6,medium,17.7,55,54,0.9818,615,656,1.0667,0,321,10,0.0312,available,0,none,0.9772,0.0,1,1230,1298,0,0,validation,synthetic
SNAP-001041,FAC-001,2025-05-26T13:00:00+00:00,2025-05-26,LINE-07,ORD-07-013,STY-016,7,medium,17.7,57,53,0.9298,615,630,1.0244,0,351,13,0.037,available,0,none,1.0127,0.0,0,1230,1241,0,0,validation,synthetic
SNAP-001042,FAC-001,2025-05-27T13:00:00+00:00,2025-05-27,LINE-07,ORD-07-013,STY-016,8,medium,17.7,55,53,0.9636,615,594,0.9659,15,273,15,0.0549,available,0,none,1.0154,0.0,0,1230,1225,1,1,validation,synthetic
SNAP-001043,FAC-001,2025-05-28T13:00:00+00:00,2025-05-28,LINE-07,ORD-07-013,STY-016,9,medium,17.7,55,52,0.9455,615,622,1.0114,0,318,17,0.0535,available,0,none,1.0201,5.0,1,1230,1228,1,0,validation,synthetic
