production_id,factory_id,allocation_id,work_date,hour_start,shift_code,line_id,order_id,style_id,hourly_target,actual_output,cumulative_order_output,wip_qty,planned_workers,present_workers,downtime_minutes,inspected_qty,defect_count,material_status,hourly_efficiency,data_split,dataset_provenance
PROD-010986,FAC-001,ALLOC-08-008,2025-03-15,15:00,DAY,LINE-08,ORD-08-008,STY-002,155,165,5146,179,39,36,0,87,0,available,1.0645,train,synthetic
PROD-010987,FAC-001,ALLOC-08-008,2025-03-15,16:00,DAY,LINE-08,ORD-08-008,STY-002,155,166,5312,222,39,36,0,82,1,available,1.071,train,synthetic
PROD-010988,FAC-001,ALLOC-08-008,2025-03-15,17:00,DAY,LINE-08,ORD-08-008,STY-002,155,134,5446,193,39,36,0,58,0,available,0.8645,train,synthetic
PROD-010989,FAC-001,ALLOC-08-008,2025-03-16,08:00,DAY,LINE-08,ORD-08-008,STY-002,155,142,5588,199,39,37,0,81,2,available,0.9161,train,synthetic
PROD-010990,FAC-001,ALLOC-08-008,2025-03-16,09:00,DAY,LINE-08,ORD-08-008,STY-002,155,169,5757,187,39,37,0,88,1,available,1.0903,train,synthetic
PROD-010991,FAC-001,ALLOC-08-008,2025-03-16,10:00,DAY,LINE-08,ORD-08-008,STY-002,155,13,5770,249,39,37,55,6,0,available,0.0839,train,synthetic
PROD-010992,FAC-001,ALLOC-08-008,2025-03-16,11:00,DAY,LINE-08,ORD-08-008,STY-002,155,174,5944,199,39,37,0,101,1,available,1.1226,train,synthetic
PROD-010993,FAC-001,ALLOC-08-008,2025-03-16,12:00,DAY,LINE-08,ORD-08-008,STY-002,155,165,6109,164,39,37,0,76,0,available,1.0645,train,synthetic
PROD-010994,FAC-001,ALLOC-08-008,2025-03-16,13:00,DAY,LINE-08,ORD-08-008,STY-002,155,142,6251,260,39,37,0,85,0,available,0.9161,train,synthetic
PROD-010995,FAC-001,ALLOC-08-008,2025-03-16,14:00,DAY,LINE-08,ORD-08-008,STY-002,155,167,6418,179,39,37,0,81,0,available,1.0774,train,synthetic
PROD-010996,FAC-001,ALLOC-08-008,2025-03-16,15:00,DAY,LINE-08,ORD-08-008,STY-002,155,150,6568,130,39,37,0,83,0,available,0.9677,train,synthetic
PROD-010997,FAC-001,ALLOC-08-008,2025-03-16,16:00,DAY,LINE-08,ORD-08-008,STY-002,155,167,6735,258,39,37,0,69,1,available,1.0774,train,synthetic
PROD-010998,FAC-001,ALLOC-08-008,2025-03-16,17:00,DAY,LINE-08,ORD-08-008,STY-002,155,144,6879,170,39,37,0,88,0,available,0.929,train,synthetic
PROD-010999,FAC-001,ALLOC-08-008,2025-03-17,08:00,DAY,LINE-08,ORD-08-008,STY-002,155,125,7004,160,40,39,0,75,1,available,0.8065,train,synthetic
PROD-011000,FAC-001,ALLOC-08-008,2025-03-17,09:00,DAY,LINE-08,ORD-08-008,STY-002,155,152,7156,225,40,39,0,69,1,available,0.9806,train,synthetic
PROD-011001,FAC-001,ALLOC-08-008,2025-03-17,10:00,DAY,LINE-08,ORD-08-008,STY-002,155,177,7333,152,40,39,0,109,0,available,1.1419,train,synthetic
PROD-011002,FAC-001,ALLOC-08-008,2025-03-17,11:00,DAY,LINE-08,ORD-08-008,STY-002,155,170,7503,160,40,39,0,68,0,available,1.0968,train,synthetic
PROD-011003,FAC-001,ALLOC-08-008,2025-03-17,12:00,DAY,LINE-08,ORD-08-008,STY-002,155,165,7668,217,40,39,0,92,3,available,1.0645,train,synthetic
PROD-011004,FAC-001,ALLOC-08-008,2025-03-17,13:00,DAY,LINE-08,ORD-08-008,STY-002,155,134,7802,185,40,39,0,49,0,available,0.8645,train,synthetic
PROD-011005,FAC-001,ALLOC-08-008,2025-03-17,14:00,DAY,LINE-08,ORD-08-008,STY-002,155,170,7972,197,40,39,0,101,0,available,1.0968,train,synthetic
PROD-011006,FAC-001,ALLOC-08-008,2025-03-17,15:00,DAY,LINE-08,ORD-08-008,STY-002,155,174,8146,185,40,39,0,107,0,available,1.1226,train,synthetic
PROD-011007,FAC-001,ALLOC-08-008,2025-03-17,16:00,DAY,LINE-08,ORD-08-008,STY-002,155,46,8192,233,40,39,41,27,0,available,0.2968,train,synthetic
PROD-011008,FAC-001,ALLOC-08-008,2025-03-17,17:00,DAY,LINE-08,ORD-08-008,STY-002,155,161,8353,162,40,39,0,83,0,available,1.0387,train,synthetic
PROD-011009,FAC-001,ALLOC-08-008,2025-03-18,08:00,DAY,LINE-08,ORD-08-008,STY-002,155,139,8492,204,38,36,0,60,1,available,0.8968,train,synthetic
PROD-011010,FAC-001,ALLOC-08-008,2025-03-18,09:00,DAY,LINE-08,ORD-08-008,STY-002,155,156,8648,203,38,36,0,93,1,available,1.0065,train,synthetic
PROD-011011,FAC-001,ALLOC-08-008,2025-03-18,10:00,DAY,LINE-08,ORD-08-008,STY-002,155,162,8810,203,38,36,0,76,2,available,1.0452,train,synthetic
PROD-011012,FAC-001,ALLOC-08-008,2025-03-18,11:00,DAY,LINE-08,ORD-08-008,STY-002,155,167,8977,265,38,36,0,92,2,available,1.0774,train,synthetic
PROD-011013,FAC-001,ALLOC-08-008,2025-03-18,12:00,DAY,LINE-08,ORD-08-008,STY-002,155,153,9130,127,38,36,0,64,2,available,0.9871,train,synthetic
PROD-011014,FAC-001,ALLOC-08-008,2025-03-18,13:00,DAY,LINE-08,ORD-08-008,STY-002,155,141,9271,152,38,36,0,54,2,available,0.9097,train,synthetic
PROD-011015,FAC-001,ALLOC-08-008,2025-03-18,14:00,DAY,LINE-08,ORD-08-008,STY-002,155,184,9455,178,38,36,0,83,0,available,1.1871,train,synthetic
PROD-011016,FAC-001,ALLOC-08-008,2025-03-18,15:00,DAY,LINE-08,ORD-08-008,STY-002,155,166,9621,246,38,36,0,83,1,available,1.071,train,synthetic
PROD-011017,FAC-001,ALLOC-08-008,2025-03-18,16:00,DAY,LINE-08,ORD-08-008,STY-002,155,163,9784,171,38,36,0,61,3,available,1.0516,train,synthetic
PROD-011018,FAC-001,ALLOC-08-008,2025-03-18,17:00,DAY,LINE-08,ORD-08-008,STY-002,155,149,9933,194,38,36,0,72,0,available,0.9613,train,synthetic
PROD-011019,FAC-001,ALLOC-08-008,2025-03-19,08:00,DAY,LINE-08,ORD-08-008,STY-002,155,137,10070,159,40,34,0,75,2,available,0.8839,train,synthetic
PROD-011020,FAC-001,ALLOC-08-008,2025-03-19,09:00,DAY,LINE-08,ORD-08-008,STY-002,155,136,10206,219,40,34,0,78,1,available,0.8774,train,synthetic
PROD-011021,FAC-001,ALLOC-08-008,2025-03-19,10:00,DAY,LINE-08,ORD-08-008,STY-002,155,144,10350,190,40,34,0,70,0,available,0.929,train,synthetic
PROD-011022,FAC-001,ALLOC-08-008,2025-03-19,11:00,DAY,LINE-08,ORD-08-008,STY-002,155,157,10507,209,40,34,0,56,0,available,1.0129,train,synthetic
PROD-011023,FAC-001,ALLOC-08-008,2025-03-19,12:00,DAY,LINE-08,ORD-08-008,STY-002,155,143,10650,132,40,34,0,84,1,available,0.9226,train,synthetic
PROD-011024,FAC-001,ALLOC-08-008,2025-03-19,13:00,DAY,LINE-08,ORD-08-008,STY-002,155,126,10776,237,40,34,0,55,1,available,0.8129,train,synthetic
PROD-011025,FAC-001,ALLOC-08-008,2025-03-19,14:00,DAY,LINE-08,ORD-08-008,STY-002,155,154,10930,175,40,34,0,73,2,available,0.9935,train,synthetic
PROD-011026,FAC-001,ALLOC-08-008,2025-03-19,15:00,DAY,LINE-08,ORD-08-008,STY-002,155,156,11086,203,40,34,0,54,0,available,1.0065,train,synthetic
PROD-011027,FAC-001,ALLOC-08-008,2025-03-19,16:00,DAY,LINE-08,ORD-08-008,STY-002,155,156,11242,197,40,34,0,89,1,available,1.0065,train,synthetic
PROD-011028,FAC-001,ALLOC-08-008,2025-03-19,17:00,DAY,LINE-08,ORD-08-008,STY-002,155,142,11384,238,40,34,0,64,2,available,0.9161,train,synthetic
PROD-011029,FAC-001,ALLOC-08-008,2025-03-20,08:00,DAY,LINE-08,ORD-08-008,STY-002,47,43,11427,43,40,37,0,17,0,available,0.9149,train,synthetic
PROD-011030,FAC-001,ALLOC-08-008,2025-03-20,09:00,DAY,LINE-08,ORD-08-008,STY-002,47,43,11470,57,40,37,0,25,0,available,0.9149,train,synthetic
PROD-011031,FAC-001,ALLOC-08-008,2025-03-20,10:00,DAY,LINE-08,ORD-08-008,STY-002,47,50,11520,53,40,37,0,28,2,available,1.0638,train,synthetic
PROD-011032,FAC-001,ALLOC-08-008,2025-03-20,11:00,DAY,LINE-08,ORD-08-008,STY-002,47,53,11573,60,40,37,0,24,0,available,1.1277,train,synthetic
PROD-011033,FAC-001,ALLOC-08-008,2025-03-20,12:00,DAY,LINE-08,ORD-08-008,STY-002,47,45,11618,58,40,37,0,19,1,available,0.9574,train,synthetic
PROD-011034,FAC-001,ALLOC-08-008,2025-03-20,13:00,DAY,LINE-08,ORD-08-008,STY-002,47,42,11660,70,40,37,0,18,0,available,0.8936,train,synthetic
PROD-011035,FAC-001,ALLOC-08-008,2025-03-20,14:00,DAY,LINE-08,ORD-08-008,STY-002,46,47,11707,40,40,37,0,22,0,available,1.0217,train,synthetic
PROD-011036,FAC-001,ALLOC-08-008,2025-03-20,15:00,DAY,LINE-08,ORD-08-008,STY-002,46,49,11756,47,40,37,0,28,0,available,1.0652,train,synthetic
PROD-011037,FAC-001,ALLOC-08-008,2025-03-20,16:00,DAY,LINE-08,ORD-08-008,STY-002,46,46,11802,49,40,37,0,16,0,available,1.0,train,synthetic
PROD-011038,FAC-001,ALLOC-08-008,2025-03-20,17:00,DAY,LINE-08,ORD-08-008,STY-002,46,39,11841,43,40,37,0,21,0,available,0.8478,train,synthetic
PROD-011039,FAC-001,ALLOC-08-008,2025-03-22,08:00,DAY,LINE-08,ORD-08-008,STY-002,1,1,11842,0,38,37,0,0,0,minor,1.0,train,synthetic
PROD-011040,FAC-001,ALLOC-08-008,2025-03-22,09:00,DAY,LINE-08,ORD-08-008,STY-002,1,1,11843,1,38,37,0,0,0,minor,1.0,train,synthetic
PROD-011041,FAC-001,ALLOC-08-008,2025-03-22,10:00,DAY,LINE-08,ORD-08-008,STY-002,1,1,11844,0,38,37,0,1,0,minor,1.0,train,synthetic
PROD-011042,FAC-001,ALLOC-08-008,2025-03-22,11:00,DAY,LINE-08,ORD-08-008,STY-002,1,1,11845,1,38,37,0,1,0,minor,1.0,train,synthetic
PROD-011043,FAC-001,ALLOC-08-008,2025-03-22,12:00,DAY,LINE-08,ORD-08-008,STY-002,1,1,11846,3,38,37,0,1,0,minor,1.0,train,synthetic
PROD-011044,FAC-001,ALLOC-08-008,2025-03-22,13:00,DAY,LINE-08,ORD-08-008,STY-002,1,1,11847,0,38,37,0,1,0,minor,1.0,train,synthetic
PROD-011045,FAC-001,ALLOC-08-008,2025-03-22,14:00,DAY,LINE-08,ORD-08-008,STY-002,1,1,11848,3,38,37,0,1,0,minor,1.0,train,synthetic
PROD-011046,FAC-001,ALLOC-08-008,2025-03-22,15:00,DAY,LINE-08,ORD-08-008,STY-002,1,1,11849,0,38,37,0,0,0,minor,1.0,train,synthetic
PROD-011047,FAC-001,ALLOC-08-008,2025-03-22,16:00,DAY,LINE-08,ORD-08-008,STY-002,1,1,11850,1,38,37,0,0,0,minor,1.0,train,synthetic
PROD-011048,FAC-001,ALLOC-08-009,2025-03-23,08:00,DAY,LINE-08,ORD-08-009,STY-027,52,7,7,60,39,38,0,4,1,available,0.1346,train,synthetic
PROD-011049,FAC-001,ALLOC-08-009,2025-03-23,09:00,DAY,LINE-08,ORD-08-009,STY-027,52,14,21,69,39,38,0,6,1,available,0.2692,train,synthetic
PROD-011050,FAC-001,ALLOC-08-009,2025-03-23,10:00,DAY,LINE-08,ORD-08-009,STY-027,52,49,70,56,39,38,0,23,2,available,0.9423,train,synthetic
PROD-011051,FAC-001,ALLOC-08-009,2025-03-23,11:00,DAY,LINE-08,ORD-08-009,STY-027,52,46,116,72,39,38,0,28,2,available,0.8846,train,synthetic
PROD-011052,FAC-001,ALLOC-08-009,2025-03-23,12:00,DAY,LINE-08,ORD-08-009,STY-027,52,43,159,63,39,38,0,20,1,available,0.8269,train,synthetic
PROD-011053,FAC-001,ALLOC-08-009,2025-03-23,13:00,DAY,LINE-08,ORD-08-009,STY-027,52,37,196,63,39,38,0,22,1,available,0.7115,train,synthetic
PROD-011054,FAC-001,ALLOC-08-009,2025-03-23,14:00,DAY,LINE-08,ORD-08-009,STY-027,52,44,240,65,39,38,0,19,1,available,0.8462,train,synthetic
PROD-011055,FAC-001,ALLOC-08-009,2025-03-23,15:00,DAY,LINE-08,ORD-08-009,STY-027,52,43,283,102,39,38,0,26,1,available,0.8269,train,synthetic
PROD-011056,FAC-001,ALLOC-08-009,2025-03-23,16:00,DAY,LINE-08,ORD-08-009,STY-027,52,39,322,62,39,38,0,23,4,available,0.75,train,synthetic
PROD-011057,FAC-001,ALLOC-08-009,2025-03-23,17:00,DAY,LINE-08,ORD-08-009,STY-027,52,41,363,64,39,38,0,16,0,available,0.7885,train,synthetic
PROD-011058,FAC-001,ALLOC-08-009,2025-03-24,08:00,DAY,LINE-08,ORD-08-009,STY-027,52,40,403,71,38,37,0,25,0,available,0.7692,train,synthetic
PROD-011059,FAC-001,ALLOC-08-009,2025-03-24,09:00,DAY,LINE-08,ORD-08-009,STY-027,52,48,451,55,38,37,0,27,2,available,0.9231,train,synthetic
PROD-011060,FAC-001,ALLOC-08-009,2025-03-24,10:00,DAY,LINE-08,ORD-08-009,STY-027,52,49,500,54,38,37,0,24,0,available,0.9423,train,synthetic
PROD-011061,FAC-001,ALLOC-08-009,2025-03-24,11:00,DAY,LINE-08,ORD-08-009,STY-027,52,52,552,63,38,37,0,29,1,available,1.0,train,synthetic
PROD-011062,FAC-001,ALLOC-08-009,2025-03-24,12:00,DAY,LINE-08,ORD-08-009,STY-027,52,48,600,57,38,37,0,27,2,available,0.9231,train,synthetic
PROD-011063,FAC-001,ALLOC-08-009,2025-03-24,13:00,DAY,LINE-08,ORD-08-009,STY-027,52,43,643,67,38,37,0,27,1,available,0.8269,train,synthetic
PROD-011064,FAC-001,ALLOC-08-009,2025-03-24,14:00,DAY,LINE-08,ORD-08-009,STY-027,52,51,694,60,38,37,0,21,1,available,0.9808,train,synthetic
PROD-011065,FAC-001,ALLOC-08-009,2025-03-24,15:00,DAY,LINE-08,ORD-08-009,STY-027,52,53,747,49,38,37,0,21,1,available,1.0192,train,synthetic
PROD-011066,FAC-001,ALLOC-08-009,2025-03-24,16:00,DAY,LINE-08,ORD-08-009,STY-027,52,51,798,65,38,37,0,25,2,available,0.9808,train,synthetic
PROD-011067,FAC-001,ALLOC-08-009,2025-03-24,17:00,DAY,LINE-08,ORD-08-009,STY-027,52,47,845,44,38,37,0,22,0,available,0.9038,train,synthetic
PROD-011068,FAC-001,ALLOC-08-009,2025-03-25,08:00,DAY,LINE-08,ORD-08-009,STY-027,52,44,889,44,36,34,0,27,2,available,0.8462,train,synthetic
PROD-011069,FAC-001,ALLOC-08-009,2025-03-25,09:00,DAY,LINE-08,ORD-08-009,STY-027,52,52,941,59,36,34,0,29,2,available,1.0,train,synthetic
PROD-011070,FAC-001,ALLOC-08-009,2025-03-25,10:00,DAY,LINE-08,ORD-08-009,STY-027,52,50,991,56,36,34,0,27,1,available,0.9615,train,synthetic
PROD-011071,FAC-001,ALLOC-08-009,2025-03-25,11:00,DAY,LINE-08,ORD-08-009,STY-027,52,62,1053,33,36,34,0,35,1,available,1.1923,train,synthetic
PROD-011072,FAC-001,ALLOC-08-009,2025-03-25,12:00,DAY,LINE-08,ORD-08-009,STY-027,52,49,1102,53,36,34,0,26,1,available,0.9423,train,synthetic
PROD-011073,FAC-001,ALLOC-08-009,2025-03-25,13:00,DAY,LINE-08,ORD-08-009,STY-027,52,43,1145,81,36,34,0,26,3,available,0.8269,train,synthetic
PROD-011074,FAC-001,ALLOC-08-009,2025-03-25,14:00,DAY,LINE-08,ORD-08-009,STY-027,52,47,1192,79,36,34,0,25,0,available,0.9038,train,synthetic
PROD-011075,FAC-001,ALLOC-08-009,2025-03-25,15:00,DAY,LINE-08,ORD-08-009,STY-027,52,49,1241,58,36,34,0,25,1,available,0.9423,train,synthetic
PROD-011076,FAC-001,ALLOC-08-009,2025-03-25,16:00,DAY,LINE-08,ORD-08-009,STY-027,52,48,1289,77,36,34,0,19,1,available,0.9231,train,synthetic
PROD-011077,FAC-001,ALLOC-08-009,2025-03-25,17:00,DAY,LINE-08,ORD-08-009,STY-027,52,49,1338,67,36,34,0,30,1,available,0.9423,train,synthetic
PROD-011078,FAC-001,ALLOC-08-009,2025-03-26,08:00,DAY,LINE-08,ORD-08-009,STY-027,52,49,1387,60,40,37,0,28,0,available,0.9423,train,synthetic
PROD-011079,FAC-001,ALLOC-08-009,2025-03-26,09:00,DAY,LINE-08,ORD-08-009,STY-027,52,51,1438,61,40,37,0,23,1,available,0.9808,train,synthetic
PROD-011080,FAC-001,ALLOC-08-009,2025-03-26,10:00,DAY,LINE-08,ORD-08-009,STY-027,52,54,1492,67,40,37,0,32,1,available,1.0385,train,synthetic
PROD-011081,FAC-001,ALLOC-08-009,2025-03-26,11:00,DAY,LINE-08,ORD-08-009,STY-027,52,57,1549,59,40,37,0,29,1,available,1.0962,train,synthetic
PROD-011082,FAC-001,ALLOC-08-009,2025-03-26,12:00,DAY,LINE-08,ORD-08-009,STY-027,52,49,1598,81,40,37,0,19,2,available,0.9423,train,synthetic
PROD-011083,FAC-001,ALLOC-08-009,2025-03-26,13:00,DAY,LINE-08,ORD-08-009,STY-027,52,46,1644,67,40,37,0,20,2,available,0.8846,train,synthetic
PROD-011084,FAC-001,ALLOC-08-009,2025-03-26,14:00,DAY,LINE-08,ORD-08-009,STY-027,52,55,1699,81,40,37,0,29,1,available,1.0577,train,synthetic
PROD-011085,FAC-001,ALLOC-08-009,2025-03-26,15:00,DAY,LINE-08,ORD-08-009,STY-027,52,57,1756,80,40,37,0,32,3,available,1.0962,train,synthetic
PROD-011086,FAC-001,ALLOC-08-009,2025-03-26,16:00,DAY,LINE-08,ORD-08-009,STY-027,52,49,1805,56,40,37,0,21,1,available,0.9423,train,synthetic
PROD-011087,FAC-001,ALLOC-08-009,2025-03-26,17:00,DAY,LINE-08,ORD-08-009,STY-027,52,50,1855,64,40,37,0,29,0,available,0.9615,train,synthetic
PROD-011088,FAC-001,ALLOC-08-009,2025-03-27,08:00,DAY,LINE-08,ORD-08-009,STY-027,5,4,1859,4,36,31,0,2,0,available,0.8,train,synthetic
PROD-011089,FAC-001,ALLOC-08-009,2025-03-27,09:00,DAY,LINE-08,ORD-08-009,STY-027,5,5,1864,5,36,31,0,2,0,available,1.0,train,synthetic
PROD-011090,FAC-001,ALLOC-08-009,2025-03-27,10:00,DAY,LINE-08,ORD-08-009,STY-027,5,4,1868,5,36,31,0,2,0,available,0.8,train,synthetic
PROD-011091,FAC-001,ALLOC-08-009,2025-03-27,11:00,DAY,LINE-08,ORD-08-009,STY-027,5,5,1873,1,36,31,0,2,0,available,1.0,train,synthetic
PROD-011092,FAC-001,ALLOC-08-009,2025-03-27,12:00,DAY,LINE-08,ORD-08-009,STY-027,5,4,1877,9,36,31,0,2,0,available,0.8,train,synthetic
PROD-011093,FAC-001,ALLOC-08-009,2025-03-27,13:00,DAY,LINE-08,ORD-08-009,STY-027,4,3,1880,6,36,31,0,1,0,available,0.75,train,synthetic
PROD-011094,FAC-001,ALLOC-08-009,2025-03-27,14:00,DAY,LINE-08,ORD-08-009,STY-027,4,4,1884,6,36,31,0,2,0,available,1.0,train,synthetic
PROD-011095,FAC-001,ALLOC-08-009,2025-03-27,15:00,DAY,LINE-08,ORD-08-009,STY-027,4,4,1888,5,36,31,0,2,1,available,1.0,train,synthetic
PROD-011096,FAC-001,ALLOC-08-009,2025-03-27,16:00,DAY,LINE-08,ORD-08-009,STY-027,4,4,1892,6,36,31,0,1,0,available,1.0,train,synthetic
PROD-011097,FAC-001,ALLOC-08-009,2025-03-27,17:00,DAY,LINE-08,ORD-08-009,STY-027,4,3,1895,3,36,31,0,2,0,available,0.75,train,synthetic
PROD-011098,FAC-001,ALLOC-08-009,2025-03-29,08:00,DAY,LINE-08,ORD-08-009,STY-027,1,1,1896,4,39,38,0,0,0,available,1.0,train,synthetic
PROD-011099,FAC-001,ALLOC-08-009,2025-03-29,09:00,DAY,LINE-08,ORD-08-009,STY-027,1,1,1897,3,39,38,0,0,0,available,1.0,train,synthetic
PROD-011100,FAC-001,ALLOC-08-009,2025-03-29,10:00,DAY,LINE-08,ORD-08-009,STY-027,1,1,1898,1,39,38,0,0,0,available,1.0,train,synthetic
PROD-011101,FAC-001,ALLOC-08-009,2025-03-29,11:00,DAY,LINE-08,ORD-08-009,STY-027,1,1,1899,0,39,38,0,0,0,available,1.0,train,synthetic
PROD-011102,FAC-001,ALLOC-08-009,2025-03-29,12:00,DAY,LINE-08,ORD-08-009,STY-027,1,1,1900,0,39,38,0,1,0,available,1.0,train,synthetic
PROD-011103,FAC-001,ALLOC-08-010,2025-03-30,08:00,DAY,LINE-08,ORD-08-010,STY-036,74,9,9,95,39,38,0,5,0,available,0.1216,train,synthetic
PROD-011104,FAC-001,ALLOC-08-010,2025-03-30,09:00,DAY,LINE-08,ORD-08-010,STY-036,74,40,49,105,39,38,0,16,2,available,0.5405,train,synthetic
PROD-011105,FAC-001,ALLOC-08-010,2025-03-30,10:00,DAY,LINE-08,ORD-08-010,STY-036,74,68,117,88,39,38,0,30,0,available,0.9189,train,synthetic
PROD-011106,FAC-001,ALLOC-08-010,2025-03-30,11:00,DAY,LINE-08,ORD-08-010,STY-036,74,63,180,61,39,38,0,39,1,available,0.8514,train,synthetic
PROD-011107,FAC-001,ALLOC-08-010,2025-03-30,12:00,DAY,LINE-08,ORD-08-010,STY-036,74,59,239,76,39,38,0,28,2,available,0.7973,train,synthetic
PROD-011108,FAC-001,ALLOC-08-010,2025-03-30,13:00,DAY,LINE-08,ORD-08-010,STY-036,74,54,293,104,39,38,0,29,0,available,0.7297,train,synthetic
PROD-011109,FAC-001,ALLOC-08-010,2025-03-30,14:00,DAY,LINE-08,ORD-08-010,STY-036,74,60,353,164,39,38,0,32,1,available,0.8108,train,synthetic
PROD-011110,FAC-001,ALLOC-08-010,2025-03-30,15:00,DAY,LINE-08,ORD-08-010,STY-036,74,63,416,68,39,38,0,30,1,available,0.8514,train,synthetic
PROD-011111,FAC-001,ALLOC-08-010,2025-03-30,16:00,DAY,LINE-08,ORD-08-010,STY-036,74,65,481,90,39,38,0,35,1,available,0.8784,train,synthetic
PROD-011112,FAC-001,ALLOC-08-010,2025-03-30,17:00,DAY,LINE-08,ORD-08-010,STY-036,74,51,532,70,39,38,0,23,0,available,0.6892,train,synthetic
PROD-011113,FAC-001,ALLOC-08-010,2025-03-31,08:00,DAY,LINE-08,ORD-08-010,STY-036,74,56,588,90,39,38,0,24,1,available,0.7568,train,synthetic
PROD-011114,FAC-001,ALLOC-08-010,2025-03-31,09:00,DAY,LINE-08,ORD-08-010,STY-036,74,75,663,88,39,38,0,37,0,available,1.0135,train,synthetic
PROD-011115,FAC-001,ALLOC-08-010,2025-03-31,10:00,DAY,LINE-08,ORD-08-010,STY-036,74,67,730,77,39,38,0,24,1,available,0.9054,train,synthetic
PROD-011116,FAC-001,ALLOC-08-010,2025-03-31,11:00,DAY,LINE-08,ORD-08-010,STY-036,74,72,802,111,39,38,0,28,1,available,0.973,train,synthetic
PROD-011117,FAC-001,ALLOC-08-010,2025-03-31,12:00,DAY,LINE-08,ORD-08-010,STY-036,74,64,866,110,39,38,0,22,1,available,0.8649,train,synthetic
PROD-011118,FAC-001,ALLOC-08-010,2025-03-31,13:00,DAY,LINE-08,ORD-08-010,STY-036,74,60,926,74,39,38,0,20,0,available,0.8108,train,synthetic
PROD-011119,FAC-001,ALLOC-08-010,2025-03-31,14:00,DAY,LINE-08,ORD-08-010,STY-036,74,68,994,96,39,38,0,35,0,available,0.9189,train,synthetic
PROD-011120,FAC-001,ALLOC-08-010,2025-03-31,15:00,DAY,LINE-08,ORD-08-010,STY-036,74,74,1068,103,39,38,0,34,1,available,1.0,train,synthetic
PROD-011121,FAC-001,ALLOC-08-010,2025-03-31,16:00,DAY,LINE-08,ORD-08-010,STY-036,74,68,1136,136,39,38,0,25,1,available,0.9189,train,synthetic
PROD-011122,FAC-001,ALLOC-08-010,2025-03-31,17:00,DAY,LINE-08,ORD-08-010,STY-036,74,65,1201,73,39,38,0,35,1,available,0.8784,train,synthetic
PROD-011123,FAC-001,ALLOC-08-010,2025-04-01,08:00,DAY,LINE-08,ORD-08-010,STY-036,74,68,1269,85,36,35,0,39,0,available,0.9189,train,synthetic
PROD-011124,FAC-001,ALLOC-08-010,2025-04-01,09:00,DAY,LINE-08,ORD-08-010,STY-036,74,78,1347,79,36,35,0,35,0,available,1.0541,train,synthetic
PROD-011125,FAC-001,ALLOC-08-010,2025-04-01,10:00,DAY,LINE-08,ORD-08-010,STY-036,74,75,1422,109,36,35,0,27,0,available,1.0135,train,synthetic
PROD-011126,FAC-001,ALLOC-08-010,2025-04-01,11:00,DAY,LINE-08,ORD-08-010,STY-036,74,77,1499,57,36,35,0,47,2,available,1.0405,train,synthetic
PROD-011127,FAC-001,ALLOC-08-010,2025-04-01,12:00,DAY,LINE-08,ORD-08-010,STY-036,74,68,1567,62,36,35,0,31,0,available,0.9189,train,synthetic
PROD-011128,FAC-001,ALLOC-08-010,2025-04-01,13:00,DAY,LINE-08,ORD-08-010,STY-036,74,59,1626,84,36,35,0,32,1,available,0.7973,train,synthetic
PROD-011129,FAC-001,ALLOC-08-010,2025-04-01,14:00,DAY,LINE-08,ORD-08-010,STY-036,74,82,1708,69,36,35,0,32,2,available,1.1081,train,synthetic
PROD-011130,FAC-001,ALLOC-08-010,2025-04-01,15:00,DAY,LINE-08,ORD-08-010,STY-036,74,72,1780,86,36,35,0,31,2,available,0.973,train,synthetic
PROD-011131,FAC-001,ALLOC-08-010,2025-04-01,16:00,DAY,LINE-08,ORD-08-010,STY-036,74,71,1851,83,36,35,0,27,1,available,0.9595,train,synthetic
PROD-011132,FAC-001,ALLOC-08-010,2025-04-01,17:00,DAY,LINE-08,ORD-08-010,STY-036,74,75,1926,97,36,35,0,43,0,available,1.0135,train,synthetic
PROD-011133,FAC-001,ALLOC-08-010,2025-04-02,08:00,DAY,LINE-08,ORD-08-010,STY-036,74,67,1993,97,40,38,0,41,1,available,0.9054,train,synthetic
PROD-011134,FAC-001,ALLOC-08-010,2025-04-02,09:00,DAY,LINE-08,ORD-08-010,STY-036,74,73,2066,98,40,38,0,27,1,available,0.9865,train,synthetic
PROD-011135,FAC-001,ALLOC-08-010,2025-04-02,10:00,DAY,LINE-08,ORD-08-010,STY-036,74,46,2112,100,40,38,22,24,0,available,0.6216,train,synthetic
PROD-011136,FAC-001,ALLOC-08-010,2025-04-02,11:00,DAY,LINE-08,ORD-08-010,STY-036,74,76,2188,77,40,38,0,36,1,available,1.027,train,synthetic
PROD-011137,FAC-001,ALLOC-08-010,2025-04-02,12:00,DAY,LINE-08,ORD-08-010,STY-036,74,78,2266,66,40,38,0,36,3,available,1.0541,train,synthetic
PROD-011138,FAC-001,ALLOC-08-010,2025-04-02,13:00,DAY,LINE-08,ORD-08-010,STY-036,74,65,2331,105,40,38,0,37,1,available,0.8784,train,synthetic
PROD-011139,FAC-001,ALLOC-08-010,2025-04-02,14:00,DAY,LINE-08,ORD-08-010,STY-036,74,75,2406,71,40,38,0,27,0,available,1.0135,train,synthetic
