material_status_id,factory_id,work_date,order_id,material_code,required_qty,available_qty,expected_at,status,data_split,dataset_provenance
MAT-000774,FAC-001,2025-01-13,ORD-06-002,sewing_thread,2546.5,2128.0,2025-01-13T09:00:00+00:00,minor,train,synthetic
MAT-000775,FAC-001,2025-01-14,ORD-06-002,labels,1004.1,1022.1,,available,train,synthetic
MAT-000776,FAC-001,2025-01-15,ORD-06-002,shell_fabric,1329.8,1388.6,,available,train,synthetic
MAT-000777,FAC-001,2025-01-16,ORD-06-002,sewing_thread,1374.6,1017.4,2025-01-16T09:00:00+00:00,minor,train,synthetic
MAT-000778,FAC-001,2025-01-18,ORD-06-002,sewing_thread,798.2,838.8,,available,train,synthetic
MAT-000779,FAC-001,2025-01-19,ORD-06-002,zipper,691.7,759.1,,available,train,synthetic
MAT-000780,FAC-001,2025-01-20,ORD-06-002,sewing_thread,436.2,477.5,,available,train,synthetic
MAT-000781,FAC-001,2025-01-21,ORD-06-002,labels,100.0,111.1,,available,train,synthetic
MAT-000782,FAC-001,2025-01-22,ORD-06-002,labels,100.0,110.5,,available,train,synthetic
MAT-000783,FAC-001,2025-01-23,ORD-06-003,zipper,1789.1,1860.1,,available,train,synthetic
MAT-000784,FAC-001,2025-01-25,ORD-06-003,buttons,1155.4,1212.5,,available,train,synthetic
MAT-000785,FAC-001,2025-01-26,ORD-06-003,sewing_thread,609.9,613.5,,available,train,synthetic
MAT-000786,FAC-001,2025-01-27,ORD-06-003,shell_fabric,764.8,798.1,,available,train,synthetic
MAT-000787,FAC-001,2025-01-28,ORD-06-003,labels,425.5,456.6,,available,train,synthetic
MAT-000788,FAC-001,2025-01-29,ORD-06-003,buttons,152.1,164.2,,available,train,synthetic
MAT-000789,FAC-001,2025-01-30,ORD-06-004,shell_fabric,970.6,1067.8,,available,train,synthetic
MAT-000790,FAC-001,2025-02-01,ORD-06-004,buttons,1069.8,802.1,2025-02-01T09:00:00+00:00,minor,train,synthetic
MAT-000791,FAC-001,2025-02-02,ORD-06-004,zipper,481.4,522.9,,available,train,synthetic
MAT-000792,FAC-001,2025-02-03,ORD-06-004,sewing_thread,435.2,436.0,,available,train,synthetic
MAT-000793,FAC-001,2025-02-04,ORD-06-004,sewing_thread,219.0,169.3,2025-02-04T09:00:00+00:00,minor,train,synthetic
MAT-000794,FAC-001,2025-02-05,ORD-06-004,sewing_thread,100.0,101.5,,available,train,synthetic
MAT-000795,FAC-001,2025-02-06,ORD-06-005,labels,1854.0,1339.1,2025-02-06T09:00:00+00:00,minor,train,synthetic
MAT-000796,FAC-001,2025-02-08,ORD-06-005,buttons,2081.8,1208.7,2025-02-09T09:00:00+00:00,critical,train,synthetic
MAT-000797,FAC-001,2025-02-09,ORD-06-005,labels,1456.8,1519.1,,available,train,synthetic
MAT-000798,FAC-001,2025-02-10,ORD-06-005,shell_fabric,1241.5,1341.5,,available,train,synthetic
MAT-000799,FAC-001,2025-02-11,ORD-06-005,shell_fabric,1615.0,1767.2,,available,train,synthetic
MAT-000800,FAC-001,2025-02-12,ORD-06-005,sewing_thread,614.9,556.5,2025-02-12T09:00:00+00:00,minor,train,synthetic
MAT-000801,FAC-001,2025-02-13,ORD-06-005,labels,938.0,966.5,,available,train,synthetic
MAT-000802,FAC-001,2025-02-15,ORD-06-005,zipper,324.4,334.8,,available,train,synthetic
MAT-000803,FAC-001,2025-02-16,ORD-06-005,sewing_thread,130.1,109.5,2025-02-16T09:00:00+00:00,minor,train,synthetic
MAT-000804,FAC-001,2025-02-17,ORD-06-005,zipper,100.0,27.3,2025-02-18T09:00:00+00:00,critical,train,synthetic
MAT-000805,FAC-001,2025-02-18,ORD-06-005,zipper,100.0,110.5,,available,train,synthetic
MAT-000806,FAC-001,2025-02-19,ORD-06-006,labels,1311.9,1453.7,,available,train,synthetic
MAT-000807,FAC-001,2025-02-20,ORD-06-006,shell_fabric,1181.7,1263.9,,available,train,synthetic
MAT-000808,FAC-001,2025-02-22,ORD-06-006,labels,1193.4,1215.8,,available,train,synthetic
MAT-000809,FAC-001,2025-02-23,ORD-06-006,buttons,992.8,1044.1,,available,train,synthetic
MAT-000810,FAC-001,2025-02-24,ORD-06-006,zipper,1118.4,1124.3,,available,train,synthetic
MAT-000811,FAC-001,2025-02-25,ORD-06-006,sewing_thread,1149.8,1194.4,,available,train,synthetic
MAT-000812,FAC-001,2025-02-26,ORD-06-006,labels,585.2,642.1,,available,train,synthetic
MAT-000813,FAC-001,2025-02-27,ORD-06-006,sewing_thread,271.6,279.8,,available,train,synthetic
MAT-000814,FAC-001,2025-03-01,ORD-06-006,zipper,100.0,100.9,,available,train,synthetic
MAT-000815,FAC-001,2025-03-02,ORD-06-006,zipper,100.0,106.0,,available,train,synthetic
MAT-000816,FAC-001,2025-03-03,ORD-06-007,sewing_thread,687.6,412.1,2025-03-04T09:00:00+00:00,critical,train,synthetic
MAT-000817,FAC-001,2025-03-04,ORD-06-007,buttons,828.9,887.8,,available,train,synthetic
MAT-000818,FAC-001,2025-03-05,ORD-06-007,buttons,374.0,406.3,,available,train,synthetic
MAT-000819,FAC-001,2025-03-06,ORD-06-007,buttons,323.1,353.0,,available,train,synthetic
MAT-000820,FAC-001,2025-03-08,ORD-06-007,zipper,196.9,214.3,,available,train,synthetic
MAT-000821,FAC-001,2025-03-09,ORD-06-008,shell_fabric,1827.8,1437.4,2025-03-09T09:00:00+00:00,minor,train,synthetic
MAT-000822,FAC-001,2025-03-10,ORD-06-008,sewing_thread,1564.5,1706.6,,available,train,synthetic
MAT-000823,FAC-001,2025-03-11,ORD-06-008,buttons,791.3,809.9,,available,train,synthetic
MAT-000824,FAC-001,2025-03-12,ORD-06-008,shell_fabric,774.6,831.7,,available,train,synthetic
MAT-000825,FAC-001,2025-03-13,ORD-06-008,shell_fabric,346.7,387.2,,available,train,synthetic
MAT-000826,FAC-001,2025-03-15,ORD-06-008,zipper,151.9,161.9,,available,train,synthetic
MAT-000827,FAC-001,2025-03-16,ORD-06-008,buttons,100.0,77.2,2025-03-16T09:00:00+00:00,minor,train,synthetic
MAT-000828,FAC-001,2025-03-17,ORD-06-008,buttons,100.0,108.4,,available,train,synthetic
MAT-000829,FAC-001,2025-03-18,ORD-06-009,shell_fabric,1413.8,1550.7,,available,train,synthetic
MAT-000830,FAC-001,2025-03-19,ORD-06-009,buttons,567.6,606.7,,available,train,synthetic
MAT-000831,FAC-001,2025-03-20,ORD-06-009,zipper,620.0,656.5,,available,train,synthetic
MAT-000832,FAC-001,2025-03-22,ORD-06-009,buttons,376.7,396.7,,available,train,synthetic
MAT-000833,FAC-001,2025-03-23,ORD-06-009,sewing_thread,365.6,403.2,,available,train,synthetic
MAT-000834,FAC-001,2025-03-24,ORD-06-009,labels,194.9,205.5,,available,train,synthetic
MAT-000835,FAC-001,2025-03-25,ORD-06-010,buttons,1636.9,1790.8,,available,train,synthetic
MAT-000836,FAC-001,2025-03-26,ORD-06-010,shell_fabric,928.8,975.1,,available,train,synthetic
MAT-000837,FAC-001,2025-03-27,ORD-06-010,zipper,1204.6,1243.8,,available,train,synthetic
MAT-000838,FAC-001,2025-03-29,ORD-06-010,labels,1237.5,1356.5,,available,train,synthetic
MAT-000839,FAC-001,2025-03-30,ORD-06-010,buttons,826.8,302.9,2025-03-31T09:00:00+00:00,critical,train,synthetic
MAT-000840,FAC-001,2025-03-31,ORD-06-010,labels,480.6,500.0,,available,train,synthetic
MAT-000841,FAC-001,2025-04-01,ORD-06-010,zipper,310.7,256.4,2025-04-01T09:00:00+00:00,minor,train,synthetic
MAT-000842,FAC-001,2025-04-02,ORD-06-010,shell_fabric,203.8,218.7,,available,train,synthetic
MAT-000843,FAC-001,2025-04-03,ORD-06-010,buttons,100.0,105.6,,available,train,synthetic
MAT-000844,FAC-001,2025-04-05,ORD-06-011,zipper,2801.2,3088.8,,available,train,synthetic
MAT-000845,FAC-001,2025-04-06,ORD-06-011,labels,3627.5,3653.6,,available,train,synthetic
MAT-000846,FAC-001,2025-04-07,ORD-06-011,zipper,2737.8,2763.3,,available,train,synthetic
MAT-000847,FAC-001,2025-04-08,ORD-06-011,sewing_thread,1461.6,1583.0,,available,train,synthetic
MAT-000848,FAC-001,2025-04-09,ORD-06-011,zipper,1206.1,1336.3,,available,train,synthetic
MAT-000849,FAC-001,2025-04-10,ORD-06-011,shell_fabric,1653.0,1692.6,,available,train,synthetic
MAT-000850,FAC-001,2025-04-12,ORD-06-011,sewing_thread,829.0,885.2,,available,train,synthetic
MAT-000851,FAC-001,2025-04-13,ORD-06-011,labels,586.7,345.4,2025-04-14T09:00:00+00:00,critical,train,synthetic
MAT-000852,FAC-001,2025-04-14,ORD-06-011,labels,870.3,898.0,,available,train,synthetic
MAT-000853,FAC-001,2025-04-15,ORD-06-011,buttons,236.3,247.8,,available,train,synthetic
MAT-000854,FAC-001,2025-04-16,ORD-06-011,labels,100.0,107.4,,available,train,synthetic
MAT-000855,FAC-001,2025-04-17,ORD-06-012,zipper,2018.7,2240.8,,available,train,synthetic
MAT-000856,FAC-001,2025-04-19,ORD-06-012,shell_fabric,1840.8,1893.7,,available,train,synthetic
MAT-000857,FAC-001,2025-04-20,ORD-06-012,zipper,1264.1,1308.5,,available,train,synthetic
MAT-000858,FAC-001,2025-04-21,ORD-06-012,shell_fabric,765.2,843.6,,available,train,synthetic
MAT-000859,FAC-001,2025-04-22,ORD-06-012,labels,1276.5,1325.0,,available,train,synthetic
MAT-000860,FAC-001,2025-04-23,ORD-06-012,zipper,555.9,559.3,,available,train,synthetic
MAT-000861,FAC-001,2025-04-24,ORD-06-012,labels,437.3,487.2,,available,train,synthetic
MAT-000862,FAC-001,2025-04-26,ORD-06-012,zipper,574.4,607.7,,available,train,synthetic
MAT-000863,FAC-001,2025-04-27,ORD-06-012,labels,264.5,283.9,,available,train,synthetic
MAT-000864,FAC-001,2025-04-28,ORD-06-012,shell_fabric,110.9,113.7,,available,train,synthetic
MAT-000865,FAC-001,2025-04-29,ORD-06-013,sewing_thread,995.5,1102.3,,available,train,synthetic
MAT-000866,FAC-001,2025-04-30,ORD-06-013,buttons,420.5,462.7,,available,train,synthetic
MAT-000867,FAC-001,2025-05-01,ORD-06-013,shell_fabric,611.6,650.7,,available,validation,synthetic
MAT-000868,FAC-001,2025-05-03,ORD-06-013,buttons,305.4,308.3,,available,validation,synthetic
MAT-000869,FAC-001,2025-05-04,ORD-06-013,zipper,100.0,103.7,,available,validation,synthetic
MAT-000870,FAC-001,2025-05-05,ORD-06-013,sewing_thread,100.0,100.6,,available,validation,synthetic
MAT-000871,FAC-001,2025-05-06,ORD-06-014,zipper,1235.1,1356.0,,available,validation,synthetic
MAT-000872,FAC-001,2025-05-07,ORD-06-014,labels,1728.0,1841.2,,available,validation,synthetic
MAT-000873,FAC-001,2025-05-08,ORD-06-014,zipper,1191.0,1197.3,,available,validation,synthetic
MAT-000874,FAC-001,2025-05-10,ORD-06-014,buttons,1170.6,1226.1,,available,validation,synthetic
MAT-000875,FAC-001,2025-05-11,ORD-06-014,buttons,880.2,915.1,,available,validation,synthetic
MAT-000876,FAC-001,2025-05-12,ORD-06-014,buttons,676.2,752.4,,available,validation,synthetic
MAT-000877,FAC-001,2025-05-13,ORD-06-014,zipper,310.2,340.8,,available,validation,synthetic
MAT-000878,FAC-001,2025-05-14,ORD-06-014,sewing_thread,100.0,104.5,,available,validation,synthetic
MAT-000879,FAC-001,2025-05-15,ORD-06-014,buttons,100.0,59.5,2025-05-17T09:00:00+00:00,critical,validation,synthetic
MAT-000880,FAC-001,2025-05-17,ORD-06-015,shell_fabric,1033.3,1063.8,,available,validation,synthetic
MAT-000881,FAC-001,2025-05-18,ORD-06-015,buttons,1851.2,1892.2,,available,validation,synthetic
MAT-000882,FAC-001,2025-05-19,ORD-06-015,buttons,697.2,769.3,,available,validation,synthetic
MAT-000883,FAC-001,2025-05-20,ORD-06-015,zipper,644.0,677.1,,available,validation,synthetic
MAT-000884,FAC-001,2025-05-21,ORD-06-015,labels,363.0,374.3,,available,validation,synthetic
MAT-000885,FAC-001,2025-05-22,ORD-06-015,labels,202.1,211.3,,available,validation,synthetic
MAT-000886,FAC-001,2025-05-24,ORD-06-015,labels,100.0,80.4,2025-05-24T09:00:00+00:00,minor,validation,synthetic
MAT-000887,FAC-001,2025-05-25,ORD-06-015,shell_fabric,100.0,100.7,,available,validation,synthetic
MAT-000888,FAC-001,2025-05-26,ORD-06-015,shell_fabric,100.0,109.1,,available,validation,synthetic
MAT-000889,FAC-001,2025-05-27,ORD-06-016,zipper,1735.4,1928.5,,available,validation,synthetic
MAT-000890,FAC-001,2025-05-28,ORD-06-016,sewing_thread,1662.0,1748.8,,available,validation,synthetic
MAT-000891,FAC-001,2025-05-29,ORD-06-016,shell_fabric,1415.0,1435.8,,available,validation,synthetic
MAT-000892,FAC-001,2025-05-31,ORD-06-016,zipper,1327.3,680.8,2025-06-01T09:00:00+00:00,critical,validation,synthetic
MAT-000893,FAC-001,2025-06-01,ORD-06-016,sewing_thread,1159.7,936.3,2025-06-01T09:00:00+00:00,minor,test,synthetic
MAT-000894,FAC-001,2025-06-02,ORD-06-016,sewing_thread,843.5,895.9,,available,test,synthetic
MAT-000895,FAC-001,2025-06-03,ORD-06-016,sewing_thread,552.8,616.6,,available,test,synthetic
MAT-000896,FAC-001,2025-06-04,ORD-06-016,sewing_thread,490.0,512.4,,available,test,synthetic
MAT-000897,FAC-001,2025-06-05,ORD-06-016,shell_fabric,267.7,274.4,,available,test,synthetic
MAT-000898,FAC-001,2025-06-07,ORD-06-016,labels,100.0,103.1,,available,test,synthetic
MAT-000899,FAC-001,2025-06-08,ORD-06-016,zipper,100.0,111.4,,available,test,synthetic
MAT-000900,FAC-001,2025-06-09,ORD-06-017,labels,1225.2,1330.6,,available,test,synthetic
MAT-000901,FAC-001,2025-06-10,ORD-06-017,labels,1460.9,1484.2,,available,test,synthetic
MAT-000902,FAC-001,2025-06-11,ORD-06-017,shell_fabric,1054.5,1169.1,,available,test,synthetic
MAT-000903,FAC-001,2025-06-12,ORD-06-017,buttons,998.4,1062.6,,available,test,synthetic
MAT-000904,FAC-001,2025-06-14,ORD-06-017,buttons,636.1,677.7,,available,test,synthetic
MAT-000905,FAC-001,2025-06-15,ORD-06-017,buttons,328.3,367.1,,available,test,synthetic
MAT-000906,FAC-001,2025-06-16,ORD-06-017,shell_fabric,100.0,101.4,,available,test,synthetic
MAT-000907,FAC-001,2025-06-17,ORD-06-018,labels,1039.3,1144.7,,available,test,synthetic
MAT-000908,FAC-001,2025-06-18,ORD-06-018,buttons,1173.6,1189.4,,available,test,synthetic
MAT-000909,FAC-001,2025-06-19,ORD-06-018,sewing_thread,948.2,1003.3,,available,test,synthetic
MAT-000910,FAC-001,2025-06-21,ORD-06-018,labels,1052.4,1060.7,,available,test,synthetic
MAT-000911,FAC-001,2025-06-22,ORD-06-018,shell_fabric,393.1,414.1,,available,test,synthetic
MAT-000912,FAC-001,2025-06-23,ORD-06-018,zipper,322.8,348.1,,available,test,synthetic
MAT-000913,FAC-001,2025-06-24,ORD-06-018,shell_fabric,165.9,178.7,,available,test,synthetic
MAT-000914,FAC-001,2025-06-25,ORD-06-019,sewing_thread,2108.9,2333.3,,available,test,synthetic
MAT-000915,FAC-001,2025-06-26,ORD-06-019,sewing_thread,2878.1,2919.4,,available,test,synthetic
MAT-000916,FAC-001,2025-06-28,ORD-06-019,buttons,2845.3,3007.1,,available,test,synthetic
MAT-000917,FAC-001,2025-06-29,ORD-06-019,labels,1640.8,1773.0,,available,test,synthetic
MAT-000918,FAC-001,2025-06-30,ORD-06-019,labels,1599.5,1609.9,,available,test,synthetic
MAT-000919,FAC-001,2025-01-04,ORD-07-001,zipper,1252.1,1344.8,,available,train,synthetic
MAT-000920,FAC-001,2025-01-05,ORD-07-001,labels,1326.6,1372.6,,available,train,synthetic
MAT-000921,FAC-001,2025-01-06,ORD-07-001,shell_fabric,1901.1,2093.4,,available,train,synthetic
MAT-000922,FAC-001,2025-01-07,ORD-07-001,sewing_thread,1647.1,1772.3,,available,train,synthetic
MAT-000923,FAC-001,2025-01-08,ORD-07-001,shell_fabric,1620.9,1721.6,,available,train,synthetic
MAT-000924,FAC-001,2025-01-09,ORD-07-001,labels,1145.2,1273.4,,available,train,synthetic
MAT-000925,FAC-001,2025-01-11,ORD-07-001,shell_fabric,1003.0,915.0,2025-01-11T09:00:00+00:00,minor,train,synthetic
MAT-000926,FAC-001,2025-01-12,ORD-07-001,labels,717.1,739.4,,available,train,synthetic
MAT-000927,FAC-001,2025-01-13,ORD-07-001,zipper,572.5,614.4,,available,train,synthetic
MAT-000928,FAC-001,2025-01-14,ORD-07-001,shell_fabric,108.0,111.7,,available,train,synthetic
MAT-000929,FAC-001,2025-01-15,ORD-07-001,shell_fabric,100.0,105.9,,available,train,synthetic
MAT-000930,FAC-001,2025-01-16,ORD-07-002,shell_fabric,3442.7,3730.1,,available,train,synthetic
MAT-000931,FAC-001,2025-01-18,ORD-07-002,buttons,3791.9,4155.4,,available,train,synthetic
MAT-000932,FAC-001,2025-01-19,ORD-07-002,sewing_thread,2337.1,2461.1,,available,train,synthetic
MAT-000933,FAC-001,2025-01-20,ORD-07-002,zipper,2555.7,2698.2,,available,train,synthetic
MAT-000934,FAC-001,2025-01-21,ORD-07-002,shell_fabric,2157.1,2328.9,,available,train,synthetic
MAT-000935,FAC-001,2025-01-22,ORD-07-002,zipper,1397.8,1493.6,,available,train,synthetic
MAT-000936,FAC-001,2025-01-23,ORD-07-002,shell_fabric,1447.3,1536.4,,available,train,synthetic
MAT-000937,FAC-001,2025-01-25,ORD-07-002,shell_fabric,662.5,708.5,,available,train,synthetic
MAT-000938,FAC-001,2025-01-26,ORD-07-002,zipper,604.7,676.3,,available,train,synthetic
MAT-000939,FAC-001,2025-01-27,ORD-07-002,zipper,134.5,140.2,,available,train,synthetic
MAT-000940,FAC-001,2025-01-28,ORD-07-002,sewing_thread,100.0,102.4,,available,train,synthetic
MAT-000941,FAC-001,2025-01-29,ORD-07-002,sewing_thread,100.0,104.9,,available,train,synthetic
MAT-000942,FAC-001,2025-01-30,ORD-07-003,zipper,1402.0,1414.0,,available,train,synthetic
MAT-000943,FAC-001,2025-02-01,ORD-07-003,labels,1002.9,1038.7,,available,train,synthetic
MAT-000944,FAC-001,2025-02-02,ORD-07-003,sewing_thread,1427.1,1531.3,,available,train,synthetic
MAT-000945,FAC-001,2025-02-03,ORD-07-003,labels,1478.8,1560.0,,available,train,synthetic
MAT-000946,FAC-001,2025-02-04,ORD-07-003,labels,1123.7,1215.2,,available,train,synthetic
MAT-000947,FAC-001,2025-02-05,ORD-07-003,labels,781.0,847.6,,available,train,synthetic
MAT-000948,FAC-001,2025-02-06,ORD-07-003,sewing_thread,382.2,385.7,,available,train,synthetic
MAT-000949,FAC-001,2025-02-08,ORD-07-003,shell_fabric,198.4,150.0,2025-02-08T09:00:00+00:00,minor,train,synthetic
MAT-000950,FAC-001,2025-02-09,ORD-07-003,buttons,100.0,104.1,,available,train,synthetic
MAT-000951,FAC-001,2025-02-10,ORD-07-003,buttons,100.0,102.8,,available,train,synthetic
MAT-000952,FAC-001,2025-02-11,ORD-07-003,buttons,100.0,107.2,,available,train,synthetic
MAT-000953,FAC-001,2025-02-12,ORD-07-004,labels,3649.7,3776.5,,available,train,synthetic
MAT-000954,FAC-001,2025-02-13,ORD-07-004,sewing_thread,2252.6,2399.6,,available,train,synthetic
MAT-000955,FAC-001,2025-02-15,ORD-07-004,shell_fabric,2622.5,2778.1,,available,train,synthetic
MAT-000956,FAC-001,2025-02-16,ORD-07-004,sewing_thread,1336.9,1152.0,2025-02-16T09:00:00+00:00,minor,train,synthetic
MAT-000957,FAC-001,2025-02-17,ORD-07-004,sewing_thread,2105.0,1805.3,2025-02-17T09:00:00+00:00,minor,train,synthetic
MAT-000958,FAC-001,2025-02-18,ORD-07-004,buttons,2031.2,2196.3,,available,train,synthetic
MAT-000959,FAC-001,2025-02-19,ORD-07-004,buttons,1145.1,1194.4,,available,train,synthetic
MAT-000960,FAC-001,2025-02-20,ORD-07-004,buttons,960.8,998.2,,available,train,synthetic
MAT-000961,FAC-001,2025-02-22,ORD-07-004,zipper,772.3,801.4,,available,train,synthetic
MAT-000962,FAC-001,2025-02-23,ORD-07-004,shell_fabric,196.9,200.7,,available,train,synthetic
MAT-000963,FAC-001,2025-02-24,ORD-07-004,zipper,100.0,101.9,,available,train,synthetic
MAT-000964,FAC-001,2025-02-25,ORD-07-005,sewing_thread,2031.7,643.4,2025-02-26T09:00:00+00:00,critical,train,synthetic
MAT-000965,FAC-001,2025-02-26,ORD-07-005,labels,2118.6,2199.7,,available,train,synthetic
MAT-000966,FAC-001,2025-02-27,ORD-07-005,labels,2493.6,2496.0,,available,train,synthetic
MAT-000967,FAC-001,2025-03-01,ORD-07-005,labels,1894.1,2097.9,,available,train,synthetic
MAT-000968,FAC-001,2025-03-02,ORD-07-005,labels,1037.9,1055.8,,available,train,synthetic
MAT-000969,FAC-001,2025-03-03,ORD-07-005,buttons,1093.5,1152.8,,available,train,synthetic
MAT-000970,FAC-001,2025-03-04,ORD-07-005,sewing_thread,986.5,997.7,,available,train,synthetic
MAT-000971,FAC-001,2025-03-05,ORD-07-005,zipper,695.6,754.9,,available,train,synthetic
MAT-000972,FAC-001,2025-03-06,ORD-07-005,shell_fabric,160.8,165.3,,available,train,synthetic
MAT-000973,FAC-001,2025-03-08,ORD-07-006,shell_fabric,2923.4,3011.8,,available,train,synthetic
MAT-000974,FAC-001,2025-03-09,ORD-07-006,zipper,2838.9,2956.6,,available,train,synthetic
MAT-000975,FAC-001,2025-03-10,ORD-07-006,sewing_thread,1510.2,1303.0,2025-03-10T09:00:00+00:00,minor,train,synthetic
MAT-000976,FAC-001,2025-03-11,ORD-07-006,sewing_thread,1905.8,2003.0,,available,train,synthetic
MAT-000977,FAC-001,2025-03-12,ORD-07-006,buttons,1555.7,1273.7,2025-03-12T09:00:00+00:00,minor,train,synthetic
MAT-000978,FAC-001,2025-03-13,ORD-07-006,sewing_thread,1489.9,1534.8,,available,train,synthetic
MAT-000979,FAC-001,2025-03-15,ORD-07-006,buttons,951.5,984.0,,available,train,synthetic
MAT-000980,FAC-001,2025-03-16,ORD-07-006,labels,597.8,661.6,,available,train,synthetic
MAT-000981,FAC-001,2025-03-17,ORD-07-006,labels,100.0,101.4,,available,train,synthetic
MAT-000982,FAC-001,2025-03-18,ORD-07-007,shell_fabric,1667.7,1793.8,,available,train,synthetic
MAT-000983,FAC-001,2025-03-19,ORD-07-007,zipper,1310.0,1365.8,,available,train,synthetic
MAT-000984,FAC-001,2025-03-20,ORD-07-007,zipper,1415.5,1494.1,,available,train,synthetic
MAT-000985,FAC-001,2025-03-22,ORD-07-007,shell_fabric,1085.1,1147.7,,available,train,synthetic
MAT-000986,FAC-001,2025-03-23,ORD-07-007,shell_fabric,721.3,788.1,,available,train,synthetic
MAT-000987,FAC-001,2025-03-24,ORD-07-007,buttons,323.0,328.9,,available,train,synthetic
MAT-000988,FAC-001,2025-03-25,ORD-07-007,zipper,180.1,191.7,,available,train,synthetic
MAT-000989,FAC-001,2025-03-26,ORD-07-008,sewing_thread,1582.0,1432.6,2025-03-26T09:00:00+00:00,minor,train,synthetic
MAT-000990,FAC-001,2025-03-27,ORD-07-008,zipper,1189.7,1206.6,,available,train,synthetic
MAT-000991,FAC-001,2025-03-29,ORD-07-008,sewing_thread,1357.2,1516.7,,available,train,synthetic
MAT-000992,FAC-001,2025-03-30,ORD-07-008,labels,1239.4,1327.3,,available,train,synthetic
MAT-000993,FAC-001,2025-03-31,ORD-07-008,zipper,1169.6,1191.2,,available,train,synthetic
MAT-000994,FAC-001,2025-04-01,ORD-07-008,sewing_thread,743.9,782.2,,available,train,synthetic
MAT-000995,FAC-001,2025-04-02,ORD-07-008,labels,417.9,421.0,,available,train,synthetic
MAT-000996,FAC-001,2025-04-03,ORD-07-008,shell_fabric,100.0,75.8,2025-04-03T09:00:00+00:00,minor,train,synthetic
MAT-000997,FAC-001,2025-04-05,ORD-07-008,labels,100.0,105.7,,available,train,synthetic
MAT-000998,FAC-001,2025-04-06,ORD-07-008,buttons,100.0,108.7,,available,train,synthetic
MAT-000999,FAC-001,2025-04-07,ORD-07-009,labels,2498.5,2713.4,,available,train,synthetic
MAT-001000,FAC-001,2025-04-08,ORD-07-009,zipper,1393.2,455.1,2025-04-09T09:00:00+00:00,critical,train,synthetic
MAT-001001,FAC-001,2025-04-09,ORD-07-009,buttons,1583.3,1640.7,,available,train,synthetic
MAT-001002,FAC-001,2025-04-10,ORD-07-009,buttons,1501.4,1596.6,,available,train,synthetic
MAT-001003,FAC-001,2025-04-12,ORD-07-009,sewing_thread,1726.9,1900.6,,available,train,synthetic
MAT-001004,FAC-001,2025-04-13,ORD-07-009,sewing_thread,881.9,886.9,,available,train,synthetic
MAT-001005,FAC-001,2025-04-14,ORD-07-009,labels,663.0,676.8,,available,train,synthetic
MAT-001006,FAC-001,2025-04-15,ORD-07-009,labels,344.2,367.1,,available,train,synthetic
MAT-001007,FAC-001,2025-04-16,ORD-07-009,sewing_thread,371.3,381.9,,available,train,synthetic
MAT-001008,FAC-001,2025-04-17,ORD-07-009,labels,100.0,111.1,,available,train,synthetic
MAT-001009,FAC-001,2025-04-19,ORD-07-009,buttons,100.0,103.1,,available,train,synthetic
MAT-001010,FAC-001,2025-04-20,ORD-07-010,shell_fabric,2115.3,2224.8,,available,train,synthetic
MAT-001011,FAC-001,2025-04-21,ORD-07-010,labels,1535.9,1645.2,,available,train,synthetic
MAT-001012,FAC-001,2025-04-22,ORD-07-010,zipper,1188.7,1302.8,,available,train,synthetic
MAT-001013,FAC-001,2025-04-23,ORD-07-010,sewing_thread,1425.5,1470.4,,available,train,synthetic
MAT-001014,FAC-001,2025-04-24,ORD-07-010,buttons,449.7,456.6,,available,train,synthetic
MAT-001015,FAC-001,2025-04-26,ORD-07-010,labels,281.1,305.1,,available,train,synthetic
MAT-001016,FAC-001,2025-04-27,ORD-07-010,shell_fabric,100.0,106.6,,available,train,synthetic
MAT-001017,FAC-001,2025-04-28,ORD-07-011,zipper,1190.0,1327.8,,available,train,synthetic
MAT-001018,FAC-001,2025-04-29,ORD-07-011,sewing_thread,2537.2,2833.2,,available,train,synthetic
MAT-001019,FAC-001,2025-04-30,ORD-07-011,zipper,1985.1,2068.4,,available,train,synthetic
MAT-001020,FAC-001,2025-05-01,ORD-07-011,labels,1087.3,1107.0,,available,validation,synthetic
MAT-001021,FAC-001,2025-05-03,ORD-07-011,sewing_thread,1012.1,1116.7,,available,validation,synthetic
MAT-001022,FAC-001,2025-05-04,ORD-07-011,labels,266.2,279.1,,available,validation,synthetic
MAT-001023,FAC-001,2025-05-05,ORD-07-011,zipper,100.0,101.3,,available,validation,synthetic
MAT-001024,FAC-001,2025-05-06,ORD-07-011,shell_fabric,100.0,100.3,,available,validation,synthetic
MAT-001025,FAC-001,2025-05-07,ORD-07-012,zipper,811.1,851.0,,available,validation,synthetic
MAT-001026,FAC-001,2025-05-08,ORD-07-012,shell_fabric,1124.7,1255.0,,available,validation,synthetic
MAT-001027,FAC-001,2025-05-10,ORD-07-012,shell_fabric,654.3,729.4,,available,validation,synthetic
MAT-001028,FAC-001,2025-05-11,ORD-07-012,zipper,1285.0,1430.2,,available,validation,synthetic
MAT-001029,FAC-001,2025-05-12,ORD-07-012,zipper,838.3,844.4,,available,validation,synthetic
MAT-001030,FAC-001,2025-05-13,ORD-07-012,sewing_thread,636.5,680.0,,available,validation,synthetic
MAT-001031,FAC-001,2025-05-14,ORD-07-012,sewing_thread,416.6,444.9,,available,validation,synthetic
