quality_defect_id,factory_id,work_date,line_id,order_id,style_id,defect_code,defect_count,inspected_qty,severity,data_split,dataset_provenance
QDEF-005606,FAC-001,2025-06-23,LINE-07,ORD-07-016,STY-032,skip_stitch,2,580,major,test,synthetic
QDEF-005607,FAC-001,2025-06-23,LINE-07,ORD-07-016,STY-032,open_seam,5,580,major,test,synthetic
QDEF-005608,FAC-001,2025-06-23,LINE-07,ORD-07-016,STY-032,shade_variation,3,580,minor,test,synthetic
QDEF-005609,FAC-001,2025-06-23,LINE-07,ORD-07-016,STY-032,puckering,2,580,minor,test,synthetic
QDEF-005610,FAC-001,2025-06-23,LINE-07,ORD-07-016,STY-032,uneven_stitch,1,580,minor,test,synthetic
QDEF-005611,FAC-001,2025-06-23,LINE-07,ORD-07-016,STY-032,oil_mark,1,580,minor,test,synthetic
QDEF-005612,FAC-001,2025-06-24,LINE-07,ORD-07-016,STY-032,uneven_stitch,1,86,critical,test,synthetic
QDEF-005613,FAC-001,2025-06-24,LINE-07,ORD-07-016,STY-032,skip_stitch,1,86,major,test,synthetic
QDEF-005614,FAC-001,2025-06-26,LINE-07,ORD-07-017,STY-029,open_seam,2,272,minor,test,synthetic
QDEF-005615,FAC-001,2025-06-26,LINE-07,ORD-07-017,STY-029,measurement_variance,1,272,minor,test,synthetic
QDEF-005616,FAC-001,2025-06-26,LINE-07,ORD-07-017,STY-029,oil_mark,1,272,minor,test,synthetic
QDEF-005617,FAC-001,2025-06-26,LINE-07,ORD-07-017,STY-029,puckering,2,272,minor,test,synthetic
QDEF-005618,FAC-001,2025-06-26,LINE-07,ORD-07-017,STY-029,skip_stitch,2,272,minor,test,synthetic
QDEF-005619,FAC-001,2025-06-26,LINE-07,ORD-07-017,STY-029,shade_variation,1,272,minor,test,synthetic
QDEF-005620,FAC-001,2025-06-28,LINE-07,ORD-07-017,STY-029,measurement_variance,3,334,minor,test,synthetic
QDEF-005621,FAC-001,2025-06-28,LINE-07,ORD-07-017,STY-029,skip_stitch,1,334,major,test,synthetic
QDEF-005622,FAC-001,2025-06-28,LINE-07,ORD-07-017,STY-029,shade_variation,4,334,major,test,synthetic
QDEF-005623,FAC-001,2025-06-28,LINE-07,ORD-07-017,STY-029,puckering,3,334,critical,test,synthetic
QDEF-005624,FAC-001,2025-06-28,LINE-07,ORD-07-017,STY-029,open_seam,5,334,minor,test,synthetic
QDEF-005625,FAC-001,2025-06-28,LINE-07,ORD-07-017,STY-029,oil_mark,2,334,minor,test,synthetic
QDEF-005626,FAC-001,2025-06-28,LINE-07,ORD-07-017,STY-029,uneven_stitch,4,334,minor,test,synthetic
QDEF-005627,FAC-001,2025-06-29,LINE-07,ORD-07-017,STY-029,open_seam,3,319,minor,test,synthetic
QDEF-005628,FAC-001,2025-06-29,LINE-07,ORD-07-017,STY-029,shade_variation,7,319,minor,test,synthetic
QDEF-005629,FAC-001,2025-06-29,LINE-07,ORD-07-017,STY-029,oil_mark,3,319,major,test,synthetic
QDEF-005630,FAC-001,2025-06-29,LINE-07,ORD-07-017,STY-029,puckering,2,319,minor,test,synthetic
QDEF-005631,FAC-001,2025-06-29,LINE-07,ORD-07-017,STY-029,skip_stitch,4,319,minor,test,synthetic
QDEF-005632,FAC-001,2025-06-29,LINE-07,ORD-07-017,STY-029,uneven_stitch,4,319,minor,test,synthetic
QDEF-005633,FAC-001,2025-06-29,LINE-07,ORD-07-017,STY-029,measurement_variance,4,319,major,test,synthetic
QDEF-005634,FAC-001,2025-06-30,LINE-07,ORD-07-017,STY-029,uneven_stitch,2,396,major,test,synthetic
QDEF-005635,FAC-001,2025-06-30,LINE-07,ORD-07-017,STY-029,skip_stitch,1,396,minor,test,synthetic
QDEF-005636,FAC-001,2025-06-30,LINE-07,ORD-07-017,STY-029,measurement_variance,2,396,major,test,synthetic
QDEF-005637,FAC-001,2025-06-30,LINE-07,ORD-07-017,STY-029,oil_mark,1,396,minor,test,synthetic
QDEF-005638,FAC-001,2025-06-30,LINE-07,ORD-07-017,STY-029,shade_variation,1,396,minor,test,synthetic
QDEF-005639,FAC-001,2025-06-30,LINE-07,ORD-07-017,STY-029,open_seam,2,396,minor,test,synthetic
QDEF-005640,FAC-001,2025-01-04,LINE-08,ORD-08-001,STY-018,shade_variation,2,454,minor,train,synthetic
QDEF-005641,FAC-001,2025-01-04,LINE-08,ORD-08-001,STY-018,uneven_stitch,3,454,major,train,synthetic
QDEF-005642,FAC-001,2025-01-04,LINE-08,ORD-08-001,STY-018,measurement_variance,1,454,minor,train,synthetic
QDEF-005643,FAC-001,2025-01-04,LINE-08,ORD-08-001,STY-018,oil_mark,2,454,minor,train,synthetic
QDEF-005644,FAC-001,2025-01-04,LINE-08,ORD-08-001,STY-018,puckering,1,454,minor,train,synthetic
QDEF-005645,FAC-001,2025-01-05,LINE-08,ORD-08-001,STY-018,uneven_stitch,3,617,minor,train,synthetic
QDEF-005646,FAC-001,2025-01-05,LINE-08,ORD-08-001,STY-018,measurement_variance,2,617,minor,train,synthetic
QDEF-005647,FAC-001,2025-01-05,LINE-08,ORD-08-001,STY-018,oil_mark,2,617,major,train,synthetic
QDEF-005648,FAC-001,2025-01-05,LINE-08,ORD-08-001,STY-018,puckering,2,617,major,train,synthetic
QDEF-005649,FAC-001,2025-01-05,LINE-08,ORD-08-001,STY-018,open_seam,2,617,major,train,synthetic
QDEF-005650,FAC-001,2025-01-05,LINE-08,ORD-08-001,STY-018,shade_variation,2,617,minor,train,synthetic
QDEF-005651,FAC-001,2025-01-06,LINE-08,ORD-08-001,STY-018,puckering,4,711,major,train,synthetic
QDEF-005652,FAC-001,2025-01-06,LINE-08,ORD-08-001,STY-018,uneven_stitch,2,711,major,train,synthetic
QDEF-005653,FAC-001,2025-01-06,LINE-08,ORD-08-001,STY-018,skip_stitch,5,711,minor,train,synthetic
QDEF-005654,FAC-001,2025-01-06,LINE-08,ORD-08-001,STY-018,open_seam,2,711,minor,train,synthetic
QDEF-005655,FAC-001,2025-01-06,LINE-08,ORD-08-001,STY-018,oil_mark,1,711,major,train,synthetic
QDEF-005656,FAC-001,2025-01-07,LINE-08,ORD-08-001,STY-018,skip_stitch,2,622,major,train,synthetic
QDEF-005657,FAC-001,2025-01-07,LINE-08,ORD-08-001,STY-018,shade_variation,4,622,major,train,synthetic
QDEF-005658,FAC-001,2025-01-07,LINE-08,ORD-08-001,STY-018,puckering,3,622,major,train,synthetic
QDEF-005659,FAC-001,2025-01-07,LINE-08,ORD-08-001,STY-018,measurement_variance,4,622,minor,train,synthetic
QDEF-005660,FAC-001,2025-01-07,LINE-08,ORD-08-001,STY-018,open_seam,1,622,minor,train,synthetic
QDEF-005661,FAC-001,2025-01-09,LINE-08,ORD-08-002,STY-016,skip_stitch,6,217,major,train,synthetic
QDEF-005662,FAC-001,2025-01-09,LINE-08,ORD-08-002,STY-016,measurement_variance,5,217,major,train,synthetic
QDEF-005663,FAC-001,2025-01-09,LINE-08,ORD-08-002,STY-016,oil_mark,4,217,major,train,synthetic
QDEF-005664,FAC-001,2025-01-09,LINE-08,ORD-08-002,STY-016,puckering,1,217,minor,train,synthetic
QDEF-005665,FAC-001,2025-01-09,LINE-08,ORD-08-002,STY-016,uneven_stitch,7,217,minor,train,synthetic
QDEF-005666,FAC-001,2025-01-09,LINE-08,ORD-08-002,STY-016,shade_variation,4,217,minor,train,synthetic
QDEF-005667,FAC-001,2025-01-11,LINE-08,ORD-08-002,STY-016,skip_stitch,3,373,major,train,synthetic
QDEF-005668,FAC-001,2025-01-11,LINE-08,ORD-08-002,STY-016,oil_mark,3,373,major,train,synthetic
QDEF-005669,FAC-001,2025-01-11,LINE-08,ORD-08-002,STY-016,open_seam,2,373,minor,train,synthetic
QDEF-005670,FAC-001,2025-01-11,LINE-08,ORD-08-002,STY-016,shade_variation,1,373,major,train,synthetic
QDEF-005671,FAC-001,2025-01-11,LINE-08,ORD-08-002,STY-016,puckering,3,373,minor,train,synthetic
QDEF-005672,FAC-001,2025-01-11,LINE-08,ORD-08-002,STY-016,uneven_stitch,1,373,minor,train,synthetic
QDEF-005673,FAC-001,2025-01-11,LINE-08,ORD-08-002,STY-016,measurement_variance,1,373,minor,train,synthetic
QDEF-005674,FAC-001,2025-01-12,LINE-08,ORD-08-002,STY-016,skip_stitch,1,233,minor,train,synthetic
QDEF-005675,FAC-001,2025-01-12,LINE-08,ORD-08-002,STY-016,measurement_variance,4,233,minor,train,synthetic
QDEF-005676,FAC-001,2025-01-12,LINE-08,ORD-08-002,STY-016,uneven_stitch,2,233,minor,train,synthetic
QDEF-005677,FAC-001,2025-01-12,LINE-08,ORD-08-002,STY-016,shade_variation,1,233,minor,train,synthetic
QDEF-005678,FAC-001,2025-01-12,LINE-08,ORD-08-002,STY-016,oil_mark,1,233,major,train,synthetic
QDEF-005679,FAC-001,2025-01-12,LINE-08,ORD-08-002,STY-016,puckering,1,233,critical,train,synthetic
QDEF-005680,FAC-001,2025-01-13,LINE-08,ORD-08-002,STY-016,skip_stitch,7,382,critical,train,synthetic
QDEF-005681,FAC-001,2025-01-13,LINE-08,ORD-08-002,STY-016,puckering,1,382,major,train,synthetic
QDEF-005682,FAC-001,2025-01-13,LINE-08,ORD-08-002,STY-016,oil_mark,2,382,critical,train,synthetic
QDEF-005683,FAC-001,2025-01-13,LINE-08,ORD-08-002,STY-016,uneven_stitch,1,382,minor,train,synthetic
QDEF-005684,FAC-001,2025-01-13,LINE-08,ORD-08-002,STY-016,shade_variation,2,382,minor,train,synthetic
QDEF-005685,FAC-001,2025-01-13,LINE-08,ORD-08-002,STY-016,measurement_variance,1,382,major,train,synthetic
QDEF-005686,FAC-001,2025-01-14,LINE-08,ORD-08-002,STY-016,shade_variation,4,349,minor,train,synthetic
QDEF-005687,FAC-001,2025-01-14,LINE-08,ORD-08-002,STY-016,puckering,3,349,minor,train,synthetic
QDEF-005688,FAC-001,2025-01-14,LINE-08,ORD-08-002,STY-016,skip_stitch,4,349,major,train,synthetic
QDEF-005689,FAC-001,2025-01-14,LINE-08,ORD-08-002,STY-016,uneven_stitch,7,349,major,train,synthetic
QDEF-005690,FAC-001,2025-01-14,LINE-08,ORD-08-002,STY-016,measurement_variance,3,349,critical,train,synthetic
QDEF-005691,FAC-001,2025-01-14,LINE-08,ORD-08-002,STY-016,oil_mark,3,349,minor,train,synthetic
QDEF-005692,FAC-001,2025-01-14,LINE-08,ORD-08-002,STY-016,open_seam,2,349,major,train,synthetic
QDEF-005693,FAC-001,2025-01-15,LINE-08,ORD-08-002,STY-016,oil_mark,3,429,major,train,synthetic
QDEF-005694,FAC-001,2025-01-15,LINE-08,ORD-08-002,STY-016,skip_stitch,3,429,minor,train,synthetic
QDEF-005695,FAC-001,2025-01-15,LINE-08,ORD-08-002,STY-016,shade_variation,3,429,minor,train,synthetic
QDEF-005696,FAC-001,2025-01-15,LINE-08,ORD-08-002,STY-016,puckering,4,429,minor,train,synthetic
QDEF-005697,FAC-001,2025-01-15,LINE-08,ORD-08-002,STY-016,open_seam,2,429,minor,train,synthetic
QDEF-005698,FAC-001,2025-01-15,LINE-08,ORD-08-002,STY-016,uneven_stitch,2,429,major,train,synthetic
QDEF-005699,FAC-001,2025-01-15,LINE-08,ORD-08-002,STY-016,measurement_variance,2,429,critical,train,synthetic
QDEF-005700,FAC-001,2025-01-16,LINE-08,ORD-08-002,STY-016,open_seam,2,393,major,train,synthetic
QDEF-005701,FAC-001,2025-01-16,LINE-08,ORD-08-002,STY-016,uneven_stitch,3,393,minor,train,synthetic
QDEF-005702,FAC-001,2025-01-16,LINE-08,ORD-08-002,STY-016,measurement_variance,2,393,minor,train,synthetic
QDEF-005703,FAC-001,2025-01-16,LINE-08,ORD-08-002,STY-016,skip_stitch,2,393,minor,train,synthetic
QDEF-005704,FAC-001,2025-01-16,LINE-08,ORD-08-002,STY-016,oil_mark,2,393,minor,train,synthetic
QDEF-005705,FAC-001,2025-01-16,LINE-08,ORD-08-002,STY-016,puckering,3,393,minor,train,synthetic
QDEF-005706,FAC-001,2025-01-18,LINE-08,ORD-08-002,STY-016,measurement_variance,1,378,minor,train,synthetic
QDEF-005707,FAC-001,2025-01-18,LINE-08,ORD-08-002,STY-016,shade_variation,3,378,minor,train,synthetic
QDEF-005708,FAC-001,2025-01-18,LINE-08,ORD-08-002,STY-016,skip_stitch,4,378,minor,train,synthetic
QDEF-005709,FAC-001,2025-01-18,LINE-08,ORD-08-002,STY-016,oil_mark,2,378,major,train,synthetic
QDEF-005710,FAC-001,2025-01-18,LINE-08,ORD-08-002,STY-016,uneven_stitch,2,378,minor,train,synthetic
QDEF-005711,FAC-001,2025-01-18,LINE-08,ORD-08-002,STY-016,open_seam,3,378,major,train,synthetic
QDEF-005712,FAC-001,2025-01-18,LINE-08,ORD-08-002,STY-016,puckering,1,378,major,train,synthetic
QDEF-005713,FAC-001,2025-01-20,LINE-08,ORD-08-003,STY-028,oil_mark,2,157,minor,train,synthetic
QDEF-005714,FAC-001,2025-01-20,LINE-08,ORD-08-003,STY-028,skip_stitch,1,157,minor,train,synthetic
QDEF-005715,FAC-001,2025-01-20,LINE-08,ORD-08-003,STY-028,shade_variation,1,157,major,train,synthetic
QDEF-005716,FAC-001,2025-01-20,LINE-08,ORD-08-003,STY-028,open_seam,2,157,minor,train,synthetic
QDEF-005717,FAC-001,2025-01-21,LINE-08,ORD-08-003,STY-028,oil_mark,2,204,critical,train,synthetic
QDEF-005718,FAC-001,2025-01-21,LINE-08,ORD-08-003,STY-028,skip_stitch,2,204,major,train,synthetic
QDEF-005719,FAC-001,2025-01-21,LINE-08,ORD-08-003,STY-028,measurement_variance,1,204,minor,train,synthetic
QDEF-005720,FAC-001,2025-01-21,LINE-08,ORD-08-003,STY-028,open_seam,2,204,minor,train,synthetic
QDEF-005721,FAC-001,2025-01-21,LINE-08,ORD-08-003,STY-028,puckering,4,204,major,train,synthetic
QDEF-005722,FAC-001,2025-01-21,LINE-08,ORD-08-003,STY-028,shade_variation,1,204,minor,train,synthetic
QDEF-005723,FAC-001,2025-01-22,LINE-08,ORD-08-003,STY-028,open_seam,1,239,minor,train,synthetic
QDEF-005724,FAC-001,2025-01-22,LINE-08,ORD-08-003,STY-028,measurement_variance,1,239,major,train,synthetic
QDEF-005725,FAC-001,2025-01-22,LINE-08,ORD-08-003,STY-028,shade_variation,1,239,minor,train,synthetic
QDEF-005726,FAC-001,2025-01-22,LINE-08,ORD-08-003,STY-028,uneven_stitch,3,239,minor,train,synthetic
QDEF-005727,FAC-001,2025-01-22,LINE-08,ORD-08-003,STY-028,oil_mark,2,239,minor,train,synthetic
QDEF-005728,FAC-001,2025-01-22,LINE-08,ORD-08-003,STY-028,skip_stitch,1,239,minor,train,synthetic
QDEF-005729,FAC-001,2025-01-22,LINE-08,ORD-08-003,STY-028,puckering,1,239,major,train,synthetic
QDEF-005730,FAC-001,2025-01-23,LINE-08,ORD-08-003,STY-028,uneven_stitch,2,223,minor,train,synthetic
QDEF-005731,FAC-001,2025-01-23,LINE-08,ORD-08-003,STY-028,measurement_variance,3,223,minor,train,synthetic
QDEF-005732,FAC-001,2025-01-23,LINE-08,ORD-08-003,STY-028,skip_stitch,1,223,minor,train,synthetic
QDEF-005733,FAC-001,2025-01-23,LINE-08,ORD-08-003,STY-028,oil_mark,2,223,minor,train,synthetic
QDEF-005734,FAC-001,2025-01-23,LINE-08,ORD-08-003,STY-028,puckering,1,223,major,train,synthetic
QDEF-005735,FAC-001,2025-01-25,LINE-08,ORD-08-003,STY-028,oil_mark,2,182,minor,train,synthetic
QDEF-005736,FAC-001,2025-01-25,LINE-08,ORD-08-003,STY-028,open_seam,4,182,minor,train,synthetic
QDEF-005737,FAC-001,2025-01-25,LINE-08,ORD-08-003,STY-028,puckering,7,182,major,train,synthetic
QDEF-005738,FAC-001,2025-01-25,LINE-08,ORD-08-003,STY-028,uneven_stitch,1,182,major,train,synthetic
QDEF-005739,FAC-001,2025-01-25,LINE-08,ORD-08-003,STY-028,shade_variation,3,182,minor,train,synthetic
QDEF-005740,FAC-001,2025-01-25,LINE-08,ORD-08-003,STY-028,skip_stitch,3,182,minor,train,synthetic
QDEF-005741,FAC-001,2025-01-25,LINE-08,ORD-08-003,STY-028,measurement_variance,2,182,major,train,synthetic
QDEF-005742,FAC-001,2025-01-26,LINE-08,ORD-08-003,STY-028,shade_variation,3,246,major,train,synthetic
QDEF-005743,FAC-001,2025-01-26,LINE-08,ORD-08-003,STY-028,open_seam,1,246,minor,train,synthetic
QDEF-005744,FAC-001,2025-01-26,LINE-08,ORD-08-003,STY-028,puckering,1,246,major,train,synthetic
QDEF-005745,FAC-001,2025-01-26,LINE-08,ORD-08-003,STY-028,uneven_stitch,1,246,major,train,synthetic
QDEF-005746,FAC-001,2025-01-27,LINE-08,ORD-08-003,STY-028,skip_stitch,1,214,major,train,synthetic
QDEF-005747,FAC-001,2025-01-27,LINE-08,ORD-08-003,STY-028,uneven_stitch,1,214,minor,train,synthetic
QDEF-005748,FAC-001,2025-01-27,LINE-08,ORD-08-003,STY-028,puckering,3,214,minor,train,synthetic
QDEF-005749,FAC-001,2025-01-27,LINE-08,ORD-08-003,STY-028,shade_variation,1,214,major,train,synthetic
QDEF-005750,FAC-001,2025-01-27,LINE-08,ORD-08-003,STY-028,open_seam,2,214,minor,train,synthetic
QDEF-005751,FAC-001,2025-01-27,LINE-08,ORD-08-003,STY-028,measurement_variance,1,214,minor,train,synthetic
QDEF-005752,FAC-001,2025-01-27,LINE-08,ORD-08-003,STY-028,oil_mark,1,214,minor,train,synthetic
QDEF-005753,FAC-001,2025-01-28,LINE-08,ORD-08-003,STY-028,open_seam,1,165,major,train,synthetic
QDEF-005754,FAC-001,2025-01-28,LINE-08,ORD-08-003,STY-028,skip_stitch,2,165,major,train,synthetic
QDEF-005755,FAC-001,2025-01-28,LINE-08,ORD-08-003,STY-028,uneven_stitch,1,165,major,train,synthetic
QDEF-005756,FAC-001,2025-01-28,LINE-08,ORD-08-003,STY-028,shade_variation,1,165,minor,train,synthetic
QDEF-005757,FAC-001,2025-01-28,LINE-08,ORD-08-003,STY-028,measurement_variance,1,165,major,train,synthetic
QDEF-005758,FAC-001,2025-01-29,LINE-08,ORD-08-004,STY-035,uneven_stitch,3,319,minor,train,synthetic
QDEF-005759,FAC-001,2025-01-29,LINE-08,ORD-08-004,STY-035,oil_mark,4,319,minor,train,synthetic
QDEF-005760,FAC-001,2025-01-29,LINE-08,ORD-08-004,STY-035,open_seam,1,319,minor,train,synthetic
QDEF-005761,FAC-001,2025-01-29,LINE-08,ORD-08-004,STY-035,measurement_variance,1,319,major,train,synthetic
QDEF-005762,FAC-001,2025-01-30,LINE-08,ORD-08-004,STY-035,open_seam,4,410,minor,train,synthetic
QDEF-005763,FAC-001,2025-01-30,LINE-08,ORD-08-004,STY-035,oil_mark,2,410,minor,train,synthetic
QDEF-005764,FAC-001,2025-01-30,LINE-08,ORD-08-004,STY-035,measurement_variance,2,410,major,train,synthetic
QDEF-005765,FAC-001,2025-01-30,LINE-08,ORD-08-004,STY-035,skip_stitch,1,410,minor,train,synthetic
QDEF-005766,FAC-001,2025-01-30,LINE-08,ORD-08-004,STY-035,puckering,3,410,minor,train,synthetic
QDEF-005767,FAC-001,2025-01-30,LINE-08,ORD-08-004,STY-035,shade_variation,1,410,critical,train,synthetic
QDEF-005768,FAC-001,2025-02-01,LINE-08,ORD-08-004,STY-035,puckering,2,278,major,train,synthetic
QDEF-005769,FAC-001,2025-02-01,LINE-08,ORD-08-004,STY-035,measurement_variance,1,278,minor,train,synthetic
QDEF-005770,FAC-001,2025-02-01,LINE-08,ORD-08-004,STY-035,shade_variation,1,278,minor,train,synthetic
QDEF-005771,FAC-001,2025-02-01,LINE-08,ORD-08-004,STY-035,open_seam,1,278,minor,train,synthetic
QDEF-005772,FAC-001,2025-02-02,LINE-08,ORD-08-004,STY-035,oil_mark,2,479,minor,train,synthetic
QDEF-005773,FAC-001,2025-02-02,LINE-08,ORD-08-004,STY-035,open_seam,2,479,minor,train,synthetic
QDEF-005774,FAC-001,2025-02-02,LINE-08,ORD-08-004,STY-035,shade_variation,1,479,major,train,synthetic
QDEF-005775,FAC-001,2025-02-02,LINE-08,ORD-08-004,STY-035,skip_stitch,2,479,critical,train,synthetic
QDEF-005776,FAC-001,2025-02-02,LINE-08,ORD-08-004,STY-035,puckering,1,479,minor,train,synthetic
QDEF-005777,FAC-001,2025-02-02,LINE-08,ORD-08-004,STY-035,uneven_stitch,1,479,major,train,synthetic
QDEF-005778,FAC-001,2025-02-02,LINE-08,ORD-08-004,STY-035,measurement_variance,1,479,major,train,synthetic
QDEF-005779,FAC-001,2025-02-03,LINE-08,ORD-08-004,STY-035,oil_mark,1,448,minor,train,synthetic
QDEF-005780,FAC-001,2025-02-03,LINE-08,ORD-08-004,STY-035,measurement_variance,2,448,minor,train,synthetic
QDEF-005781,FAC-001,2025-02-03,LINE-08,ORD-08-004,STY-035,open_seam,2,448,major,train,synthetic
QDEF-005782,FAC-001,2025-02-03,LINE-08,ORD-08-004,STY-035,shade_variation,1,448,minor,train,synthetic
QDEF-005783,FAC-001,2025-02-03,LINE-08,ORD-08-004,STY-035,uneven_stitch,3,448,minor,train,synthetic
QDEF-005784,FAC-001,2025-02-04,LINE-08,ORD-08-004,STY-035,oil_mark,2,406,major,train,synthetic
QDEF-005785,FAC-001,2025-02-04,LINE-08,ORD-08-004,STY-035,open_seam,3,406,minor,train,synthetic
QDEF-005786,FAC-001,2025-02-04,LINE-08,ORD-08-004,STY-035,uneven_stitch,6,406,major,train,synthetic
QDEF-005787,FAC-001,2025-02-04,LINE-08,ORD-08-004,STY-035,shade_variation,2,406,minor,train,synthetic
QDEF-005788,FAC-001,2025-02-04,LINE-08,ORD-08-004,STY-035,measurement_variance,4,406,major,train,synthetic
QDEF-005789,FAC-001,2025-02-04,LINE-08,ORD-08-004,STY-035,puckering,4,406,minor,train,synthetic
QDEF-005790,FAC-001,2025-02-04,LINE-08,ORD-08-004,STY-035,skip_stitch,1,406,minor,train,synthetic
QDEF-005791,FAC-001,2025-02-05,LINE-08,ORD-08-004,STY-035,skip_stitch,3,455,minor,train,synthetic
QDEF-005792,FAC-001,2025-02-05,LINE-08,ORD-08-004,STY-035,uneven_stitch,2,455,minor,train,synthetic
QDEF-005793,FAC-001,2025-02-05,LINE-08,ORD-08-004,STY-035,shade_variation,1,455,minor,train,synthetic
QDEF-005794,FAC-001,2025-02-05,LINE-08,ORD-08-004,STY-035,open_seam,2,455,minor,train,synthetic
QDEF-005795,FAC-001,2025-02-05,LINE-08,ORD-08-004,STY-035,oil_mark,1,455,minor,train,synthetic
QDEF-005796,FAC-001,2025-02-05,LINE-08,ORD-08-004,STY-035,measurement_variance,1,455,critical,train,synthetic
QDEF-005797,FAC-001,2025-02-06,LINE-08,ORD-08-004,STY-035,skip_stitch,3,444,major,train,synthetic
QDEF-005798,FAC-001,2025-02-06,LINE-08,ORD-08-004,STY-035,puckering,1,444,minor,train,synthetic
QDEF-005799,FAC-001,2025-02-06,LINE-08,ORD-08-004,STY-035,measurement_variance,1,444,major,train,synthetic
QDEF-005800,FAC-001,2025-02-06,LINE-08,ORD-08-004,STY-035,shade_variation,1,444,minor,train,synthetic
QDEF-005801,FAC-001,2025-02-06,LINE-08,ORD-08-004,STY-035,uneven_stitch,1,444,minor,train,synthetic
QDEF-005802,FAC-001,2025-02-06,LINE-08,ORD-08-004,STY-035,open_seam,1,444,minor,train,synthetic
QDEF-005803,FAC-001,2025-02-08,LINE-08,ORD-08-004,STY-035,puckering,1,89,minor,train,synthetic
QDEF-005804,FAC-001,2025-02-09,LINE-08,ORD-08-005,STY-012,shade_variation,1,162,critical,train,synthetic
QDEF-005805,FAC-001,2025-02-09,LINE-08,ORD-08-005,STY-012,measurement_variance,1,162,major,train,synthetic
QDEF-005806,FAC-001,2025-02-09,LINE-08,ORD-08-005,STY-012,oil_mark,1,162,minor,train,synthetic
QDEF-005807,FAC-001,2025-02-09,LINE-08,ORD-08-005,STY-012,puckering,1,162,minor,train,synthetic
QDEF-005808,FAC-001,2025-02-09,LINE-08,ORD-08-005,STY-012,uneven_stitch,3,162,minor,train,synthetic
QDEF-005809,FAC-001,2025-02-10,LINE-08,ORD-08-005,STY-012,skip_stitch,1,169,critical,train,synthetic
QDEF-005810,FAC-001,2025-02-10,LINE-08,ORD-08-005,STY-012,open_seam,1,169,major,train,synthetic
QDEF-005811,FAC-001,2025-02-10,LINE-08,ORD-08-005,STY-012,puckering,1,169,minor,train,synthetic
QDEF-005812,FAC-001,2025-02-10,LINE-08,ORD-08-005,STY-012,measurement_variance,1,169,minor,train,synthetic
QDEF-005813,FAC-001,2025-02-10,LINE-08,ORD-08-005,STY-012,uneven_stitch,1,169,minor,train,synthetic
QDEF-005814,FAC-001,2025-02-10,LINE-08,ORD-08-005,STY-012,shade_variation,1,169,minor,train,synthetic
QDEF-005815,FAC-001,2025-02-11,LINE-08,ORD-08-005,STY-012,puckering,2,237,minor,train,synthetic
QDEF-005816,FAC-001,2025-02-11,LINE-08,ORD-08-005,STY-012,oil_mark,2,237,major,train,synthetic
QDEF-005817,FAC-001,2025-02-11,LINE-08,ORD-08-005,STY-012,open_seam,1,237,minor,train,synthetic
QDEF-005818,FAC-001,2025-02-11,LINE-08,ORD-08-005,STY-012,measurement_variance,2,237,minor,train,synthetic
QDEF-005819,FAC-001,2025-02-12,LINE-08,ORD-08-005,STY-012,skip_stitch,2,198,minor,train,synthetic
QDEF-005820,FAC-001,2025-02-12,LINE-08,ORD-08-005,STY-012,open_seam,2,198,critical,train,synthetic
QDEF-005821,FAC-001,2025-02-12,LINE-08,ORD-08-005,STY-012,measurement_variance,2,198,minor,train,synthetic
QDEF-005822,FAC-001,2025-02-12,LINE-08,ORD-08-005,STY-012,uneven_stitch,1,198,minor,train,synthetic
QDEF-005823,FAC-001,2025-02-12,LINE-08,ORD-08-005,STY-012,oil_mark,1,198,major,train,synthetic
QDEF-005824,FAC-001,2025-02-12,LINE-08,ORD-08-005,STY-012,puckering,2,198,minor,train,synthetic
QDEF-005825,FAC-001,2025-02-13,LINE-08,ORD-08-005,STY-012,oil_mark,1,227,minor,train,synthetic
QDEF-005826,FAC-001,2025-02-13,LINE-08,ORD-08-005,STY-012,skip_stitch,2,227,major,train,synthetic
QDEF-005827,FAC-001,2025-02-13,LINE-08,ORD-08-005,STY-012,measurement_variance,1,227,major,train,synthetic
QDEF-005828,FAC-001,2025-02-13,LINE-08,ORD-08-005,STY-012,shade_variation,2,227,minor,train,synthetic
QDEF-005829,FAC-001,2025-02-15,LINE-08,ORD-08-005,STY-012,puckering,2,230,minor,train,synthetic
QDEF-005830,FAC-001,2025-02-15,LINE-08,ORD-08-005,STY-012,skip_stitch,1,230,major,train,synthetic
QDEF-005831,FAC-001,2025-02-15,LINE-08,ORD-08-005,STY-012,measurement_variance,4,230,major,train,synthetic
QDEF-005832,FAC-001,2025-02-15,LINE-08,ORD-08-005,STY-012,uneven_stitch,1,230,minor,train,synthetic
QDEF-005833,FAC-001,2025-02-15,LINE-08,ORD-08-005,STY-012,oil_mark,1,230,minor,train,synthetic
QDEF-005834,FAC-001,2025-02-16,LINE-08,ORD-08-005,STY-012,oil_mark,4,216,minor,train,synthetic
QDEF-005835,FAC-001,2025-02-16,LINE-08,ORD-08-005,STY-012,puckering,2,216,major,train,synthetic
QDEF-005836,FAC-001,2025-02-16,LINE-08,ORD-08-005,STY-012,skip_stitch,2,216,major,train,synthetic
QDEF-005837,FAC-001,2025-02-16,LINE-08,ORD-08-005,STY-012,open_seam,1,216,major,train,synthetic
QDEF-005838,FAC-001,2025-02-16,LINE-08,ORD-08-005,STY-012,measurement_variance,2,216,minor,train,synthetic
